version,direction,model,id,top_candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_or_beishi_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
kimi-version,EC,anthropic__claude-sonnet-4.6,080,B,11.0,8.0,5.413333,34.0,0.072178,0.6,0.402597,6.0,1.0,1.966667,77.0,2.0,38.5,3.010234205,3.121063576,1.483359608,1.449791053,-1.838508221,0.778291819,0.553005408,1.632345359,0.552788273,-1.886528878,4.747347017,9.75475982,1.073653528
kimi-version,EC,anthropic__claude-sonnet-4.6,081,C,11.0,7.0,4.547619,32.0,0.054138,0.461806,0.436782,3.0,4.0,1.90625,87.0,3.0,29.0,3.010234205,2.252847381,0.670752179,1.245523204,-2.225979346,-0.363185608,0.880583769,0.491270684,4.109984367,-1.902738144,5.706856731,19.608052568,0.159548255
kimi-version,EC,anthropic__claude-sonnet-4.6,082,C,13.0,5.0,4.212121,32.0,0.06382,0.435965,0.397059,1.0,6.0,1.059524,68.0,2.0,34.0,3.918764735,0.516414992,0.35583505,1.245523204,-2.018025054,-0.57663133,0.499937426,-0.269445767,6.48144843,-2.129906099,3.883788276,9.75475982,0.640656293
kimi-version,EC,anthropic__claude-sonnet-4.6,083,A,8.0,4.0,3.818182,19.0,0.057851,0.477193,0.42029,2.0,0.0,1.328571,69.0,3.0,23.0,1.64743841,-0.351801202,-0.01393806,-0.082217809,-2.146229884,-0.236089546,0.72254889,0.110912458,-0.632943758,-2.057723531,3.979739247,19.608052568,-0.417781391
kimi-version,EC,anthropic__claude-sonnet-4.6,084,A,11.0,8.0,5.176471,37.0,0.076125,0.394262,0.385714,0.0,4.0,1.310811,70.0,2.0,35.0,3.010234205,3.121063576,1.261027729,1.756192825,-1.753732803,-0.921096597,0.391223765,-0.649803992,4.109984367,-2.062488358,4.075690218,9.75475982,0.736877901
kimi-version,EC,anthropic__claude-sonnet-4.6,085,C,14.0,5.0,6.038961,38.0,0.078428,0.475424,0.329114,4.0,1.0,1.39726,79.0,2.0,39.5,4.37303,0.516414992,2.070608932,1.858326749,-1.704267947,-0.250701422,-0.151146725,0.871628909,0.552788273,-2.039294973,4.93924896,9.75475982,1.169875135
kimi-version,EC,anthropic__claude-sonnet-4.6,086,C,9.0,5.0,4.783784,29.0,0.064646,0.50625,0.421053,1.0,3.0,1.723077,76.0,2.0,38.0,2.101703675,0.516414992,0.892429816,0.939121432,-2.000283859,0.00392022,0.729860351,-0.269445767,2.924252336,-1.951881593,4.651396046,9.75475982,1.025542724
kimi-version,EC,anthropic__claude-sonnet-4.6,087,A,21.0,5.0,3.684783,24.0,0.040052,0.434568,0.3125,9.0,4.0,1.31068,96.0,4.0,24.0,7.552886855,0.516414992,-0.139153799,0.428451812,-2.528524705,-0.5881705,-0.310350671,2.773420035,4.109984367,-2.062523504,6.570415472,29.461345316,-0.321559783
kimi-version,EC,anthropic__claude-sonnet-4.6,088,A,9.0,5.0,5.847458,33.0,0.099109,0.476531,0.360656,0.0,1.0,1.196721,61.0,2.0,30.5,2.101703675,0.516414992,1.890853539,1.347657129,-1.260072252,-0.241557642,0.151105042,-0.649803992,0.552788273,-2.093097542,3.212131476,9.75475982,0.303880666
kimi-version,EC,anthropic__claude-sonnet-4.6,089,C,10.0,6.0,4.407407,35.0,0.054412,0.420769,0.325301,0.0,5.0,1.168675,83.0,2.0,41.5,2.55596894,1.384631187,0.539141378,1.551924977,-2.220094253,-0.702149739,-0.187684865,-0.649803992,5.295716399,-2.100621998,5.323052845,9.75475982,1.36231835
kimi-version,EC,anthropic__claude-sonnet-4.6,090,C,9.0,4.0,4.175,17.0,0.052187,0.501449,0.337349,5.0,0.0,1.836066,83.0,3.0,27.666667,2.101703675,-0.351801202,0.32099121,-0.286485657,-2.26788379,-0.035735866,-0.072234694,1.251987134,-0.632943758,-1.921567795,5.323052845,19.608052568,0.03125281
kimi-version,EC,anthropic__claude-sonnet-4.6,091,A,13.0,6.0,3.757576,24.0,0.056933,0.437273,0.405797,3.0,1.0,1.28,69.0,3.0,23.0,3.918764735,1.384631187,-0.070826231,0.428451812,-2.165947096,-0.565827298,0.583669464,0.491270684,0.552788273,-2.070754636,3.979739247,19.608052568,-0.417781391
kimi-version,EC,anthropic__claude-sonnet-4.6,092,C,9.0,6.0,4.912281,36.0,0.08618,0.589362,0.344828,9.0,1.0,1.490566,58.0,1.0,58.0,2.101703675,1.384631187,1.013044264,1.654058901,-1.537767051,0.690422325,-0.000567045,2.773420035,0.552788273,-2.014261924,2.924278563,-0.098532927,2.949974877
kimi-version,EC,anthropic__claude-sonnet-4.6,093,B,7.0,5.0,4.144578,23.0,0.049935,0.49403,0.435294,0.0,3.0,1.854839,85.0,2.0,42.5,1.193173145,0.516414992,0.292435424,0.326317888,-2.316253245,-0.097016537,0.866324983,-0.649803992,2.924252336,-1.916531191,5.514954788,9.75475982,1.458539958
kimi-version,EC,anthropic__claude-sonnet-4.6,094,B,15.0,8.0,5.173469,51.0,0.052791,0.410714,0.36,7.0,3.0,1.635294,100.0,2.0,50.0,4.827295265,3.121063576,1.258209884,3.186067762,-2.25491081,-0.785203674,0.14481891,2.012703584,2.924252336,-1.975432877,6.954219358,9.75475982,2.180202015
kimi-version,EC,anthropic__claude-sonnet-4.6,095,C,13.0,5.0,3.982456,34.0,0.034934,0.468229,0.432203,0.0,5.0,1.447619,118.0,4.0,29.5,3.918764735,0.516414992,0.140258676,1.449791053,-2.63845138,-0.310131861,0.836705421,-0.649803992,5.295716399,-2.025784166,8.681336841,29.461345316,0.207659059
kimi-version,EC,anthropic__claude-sonnet-4.6,096,B,8.0,5.0,4.589041,24.0,0.062864,0.500781,0.421053,0.0,1.0,1.289157,76.0,3.0,25.333333,1.64743841,0.516414992,0.709633178,0.428451812,-2.038558446,-0.041253522,0.729860351,-0.649803992,0.552788273,-2.068297906,4.651396046,19.608052568,-0.193264338
kimi-version,EC,anthropic__claude-sonnet-4.6,097,B,11.0,4.0,4.055556,15.0,0.075103,0.618085,0.392857,4.0,2.0,1.348485,56.0,2.0,28.0,3.010234205,-0.351801202,0.208874412,-0.490753505,-1.775683773,0.927673263,0.459671688,0.871628909,1.738520305,-2.052380808,2.73237662,9.75475982,0.063326647
kimi-version,EC,anthropic__claude-sonnet-4.6,098,A,13.0,6.0,4.283582,36.0,0.063934,0.503448,0.3,4.0,1.0,1.415385,70.0,3.0,23.333333,3.918764735,1.384631187,0.422912329,1.654058901,-2.015576511,-0.019224198,-0.43013214,0.871628909,0.552788273,-2.03443222,4.075690218,19.608052568,-0.385707554
kimi-version,EC,anthropic__claude-sonnet-4.6,099,B,14.0,5.0,3.611111,45.0,0.040123,0.489333,0.333333,7.0,3.0,1.631579,93.0,3.0,31.0,4.37303,0.516414992,-0.208306446,2.573264218,-2.526999735,-0.135813586,-0.110718084,2.012703584,2.924252336,-1.976429573,6.282562558,19.608052568,0.35199147
kimi-version,EC,anthropic__claude-sonnet-4.6,100,C,9.0,5.0,5.584906,30.0,0.105376,0.658537,0.345455,6.0,1.0,1.327869,55.0,2.0,27.5,2.101703675,0.516414992,1.644407592,1.041255356,-1.125466845,1.261805316,0.005441193,1.632345359,0.552788273,-2.057911871,2.636425649,9.75475982,0.015215844
kimi-version,EC,anthropic__claude-sonnet-4.6,101,C,6.0,5.0,5.911111,43.0,0.131358,0.625,0.434783,0.0,0.0,1.313725,46.0,1.0,46.0,0.73890788,0.516414992,1.950601793,2.36899637,-0.567413919,0.984790912,0.861428316,-0.649803992,-0.632943758,-2.061706562,1.772866907,-0.098532927,1.795315585
kimi-version,EC,anthropic__claude-sonnet-4.6,102,A,19.0,6.0,3.703704,21.0,0.034294,0.427368,0.357143,3.0,2.0,1.648352,112.0,4.0,28.0,6.644356325,1.384631187,-0.121393494,0.122050039,-2.652197584,-0.647642238,0.117441658,0.491270684,1.738520305,-1.971929548,8.105631013,29.461345316,0.063326647
kimi-version,EC,anthropic__claude-sonnet-4.6,103,A,20.0,6.0,3.490566,29.0,0.03293,0.443023,0.345455,7.0,1.0,1.865854,110.0,4.0,27.5,7.09862159,1.384631187,-0.321456704,0.939121432,-2.681494181,-0.518332506,0.005441193,2.012703584,0.552788273,-1.913575979,7.913729071,29.461345316,0.015215844
kimi-version,EC,anthropic__claude-sonnet-4.6,104,C,9.0,6.0,5.185185,31.0,0.096022,0.43125,0.375,3.0,3.0,1.490909,56.0,2.0,28.0,2.101703675,1.384631187,1.269207175,1.14338928,-1.326376208,-0.615577059,0.288556673,0.491270684,2.924252336,-2.014169901,2.73237662,9.75475982,0.063326647
kimi-version,EC,anthropic__claude-sonnet-4.6,105,A,13.0,7.0,5.5625,62.0,0.086914,0.386842,0.276923,3.0,3.0,1.213333,65.0,1.0,65.0,3.918764735,2.252847381,1.623376072,4.309540928,-1.522001873,-0.982385528,-0.651267896,0.491270684,2.924252336,-2.088640712,3.595935362,-0.098532927,3.62352613
kimi-version,EC,anthropic__claude-sonnet-4.6,106,B,12.0,5.0,3.842105,31.0,0.050554,0.609259,0.294872,11.0,3.0,1.560606,78.0,2.0,39.0,3.46449947,0.516414992,0.008517402,1.14338928,-2.302958089,0.854770823,-0.47927129,3.534136485,2.924252336,-1.995470906,4.843297989,9.75475982,1.121764331
kimi-version,EC,anthropic__claude-sonnet-4.6,107,C,14.0,8.0,5.59,50.0,0.0559,0.386207,0.352941,4.0,7.0,1.839506,102.0,2.0,51.0,4.37303,3.121063576,1.649189105,3.083933838,-2.188134328,-0.987630605,0.077175919,0.871628909,7.667180462,-1.920644879,7.1461213,9.75475982,2.276423623
kimi-version,EC,anthropic__claude-sonnet-4.6,108,B,7.0,5.0,3.396825,16.0,0.053918,0.497917,0.30303,3.0,1.0,1.589286,66.0,3.0,22.0,1.193173145,0.516414992,-0.409447233,-0.388619581,-2.230704604,-0.064910058,-0.401097112,0.491270684,0.552788273,-1.987776354,3.691886333,19.608052568,-0.514002998
kimi-version,EC,anthropic__claude-sonnet-4.6,109,C,16.0,6.0,5.567568,30.0,0.075237,0.478689,0.337662,9.0,5.0,1.478873,77.0,3.0,25.666667,5.28156053,1.384631187,1.628133179,1.041255356,-1.772805661,-0.22373264,-0.069235366,2.773420035,5.295716399,-2.017399037,4.747347017,19.608052568,-0.161190405
kimi-version,EC,anthropic__claude-sonnet-4.6,110,B,15.0,6.0,3.67033,33.0,0.040333,0.547794,0.4,5.0,1.0,1.72,95.0,4.0,23.75,4.827295265,1.384631187,-0.152720191,1.347657129,-2.522489262,0.347072153,0.52811961,1.251987134,0.552788273,-1.95270712,6.474464501,29.461345316,-0.345615185
kimi-version,EC,anthropic__claude-sonnet-4.6,111,B,14.0,6.0,3.701299,27.0,0.048069,0.480882,0.325,12.0,6.0,1.417722,80.0,3.0,26.666667,4.37303,1.384631187,-0.123650961,0.734853584,-2.356332021,-0.20561854,-0.190569202,3.91449471,6.48144843,-2.033805227,5.035199931,19.608052568,-0.064968797
kimi-version,EC,anthropic__claude-sonnet-4.6,112,C,15.0,4.0,4.285714,26.0,0.061224,0.402459,0.369863,4.0,0.0,1.692308,73.0,3.0,24.333333,4.827295265,-0.351801202,0.424913543,0.63271966,-2.073783094,-0.853389675,0.23933128,0.871628909,-0.632943758,-1.960136602,4.363543132,19.608052568,-0.289485946
kimi-version,EC,anthropic__claude-sonnet-4.6,113,A,8.0,5.0,3.25,21.0,0.054167,0.504,0.460317,1.0,0.0,1.5,63.0,3.0,21.0,1.64743841,0.516414992,-0.547265365,0.122050039,-2.225356471,-0.014664698,1.106108318,-0.269445767,-0.632943758,-2.011730878,3.404033419,19.608052568,-0.610224606
kimi-version,EC,anthropic__claude-sonnet-4.6,114,B,18.0,6.0,4.367816,26.0,0.050205,0.461688,0.355556,9.0,0.0,1.582278,90.0,3.0,30.0,6.19009106,1.384631187,0.501979058,0.63271966,-2.310454065,-0.364160283,0.102234202,2.773420035,-0.632943758,-1.989656529,5.994709645,19.608052568,0.255769863
kimi-version,EC,anthropic__claude-sonnet-4.6,115,B,9.0,5.0,3.586667,24.0,0.047822,0.518657,0.461538,0.0,2.0,1.532258,78.0,3.0,26.0,2.101703675,0.516414992,-0.231250947,0.428451812,-2.361637197,0.10640159,1.117808572,-0.649803992,1.738520305,-2.003076385,4.843297989,19.608052568,-0.129116568
kimi-version,EC,anthropic__claude-sonnet-4.6,116,B,11.0,6.0,4.830189,28.0,0.091136,0.53,0.309091,5.0,2.0,1.285714,55.0,2.0,27.5,3.010234205,1.384631187,0.935988136,0.836987508,-1.431319884,0.200094359,-0.343017473,1.251987134,1.738520305,-2.069221628,2.636425649,9.75475982,0.015215844
kimi-version,EC,anthropic__claude-sonnet-4.6,117,C,13.0,5.0,3.578125,18.0,0.055908,0.527273,0.38806,3.0,0.0,1.217949,67.0,3.0,22.333333,3.918764735,0.516414992,-0.239268945,-0.184351733,-2.187962501,0.177569437,0.413704351,0.491270684,-0.632943758,-2.087402286,3.787837304,19.608052568,-0.481929161
kimi-version,EC,anthropic__claude-sonnet-4.6,118,B,11.0,5.0,3.447761,26.0,0.051459,0.463636,0.333333,5.0,1.0,0.963415,69.0,2.0,34.5,3.010234205,0.516414992,-0.361635864,0.63271966,-2.283520097,-0.348069874,-0.110718084,1.251987134,0.552788273,-2.155691164,3.979739247,9.75475982,0.688767097
kimi-version,EC,anthropic__claude-sonnet-4.6,119,B,12.0,5.0,4.824324,35.0,0.065194,0.401695,0.381579,7.0,2.0,1.694915,76.0,2.0,38.0,3.46449947,0.516414992,0.93048292,1.551924977,-1.988513672,-0.859700287,0.351600055,2.012703584,1.738520305,-1.95943717,4.651396046,9.75475982,1.025542724
kimi-version,EC,anthropic__claude-sonnet-4.6,120,B,12.0,8.0,5.985714,35.0,0.08551,0.484167,0.356164,3.0,0.0,1.626866,73.0,3.0,24.333333,3.46449947,3.121063576,2.020628329,1.551924977,-1.552157608,-0.178484559,0.108060373,0.491270684,-0.632943758,-1.977694023,4.363543132,19.608052568,-0.289485946
kimi-version,EC,anthropic__claude-sonnet-4.6,121,B,10.0,6.0,4.574074,40.0,0.084705,0.459375,0.4,2.0,0.0,1.54386,55.0,1.0,55.0,2.55596894,1.384631187,0.695584317,2.062594597,-1.569447756,-0.383265579,0.52811961,0.110912458,-0.632943758,-1.999963687,2.636425649,-0.098532927,2.661310054
kimi-version,EC,anthropic__claude-sonnet-4.6,122,B,11.0,6.0,3.447761,26.0,0.051459,0.475,0.362319,8.0,4.0,1.34375,69.0,2.0,34.5,3.010234205,1.384631187,-0.361635864,0.63271966,-2.283520097,-0.254203646,0.167040768,2.39306181,4.109984367,-2.05365116,3.979739247,9.75475982,0.688767097
kimi-version,EC,anthropic__claude-sonnet-4.6,123,C,11.0,5.0,3.328571,24.0,0.047551,0.392593,0.328767,0.0,1.0,1.273973,73.0,3.0,24.333333,3.010234205,0.516414992,-0.473514243,0.428451812,-2.367457855,-0.934882477,-0.154471859,-0.649803992,0.552788273,-2.072371618,4.363543132,19.608052568,-0.289485946
kimi-version,EC,anthropic__claude-sonnet-4.6,124,A,16.0,6.0,4.37037,30.0,0.040466,0.406875,0.252252,4.0,1.0,1.298969,111.0,3.0,37.0,5.28156053,1.384631187,0.504376385,1.041255356,-2.519632629,-0.816913675,-0.887678186,0.871628909,0.552788273,-2.065665446,8.009680042,19.608052568,0.929321116
kimi-version,EC,anthropic__claude-sonnet-4.6,125,B,16.0,6.0,3.68,19.0,0.049067,0.320492,0.3,0.0,2.0,1.386667,80.0,5.0,16.0,5.28156053,1.384631187,-0.14364339,-0.082217809,-2.334896534,-1.530434121,-0.43013214,-0.649803992,1.738520305,-2.042136967,5.035199931,39.314638064,-1.091332644
kimi-version,EC,anthropic__claude-sonnet-4.6,126,A,10.0,7.0,4.515152,38.0,0.068411,0.514407,0.382353,4.0,2.0,1.492754,68.0,2.0,34.0,2.55596894,2.252847381,0.640276843,1.858326749,-1.919417518,0.071296744,0.359016924,0.871628909,1.738520305,-2.013674906,3.883788276,9.75475982,0.640656293
kimi-version,EC,anthropic__claude-sonnet-4.6,127,C,11.0,6.0,6.0,49.0,0.086957,0.542857,0.366197,0.0,1.0,1.57971,71.0,2.0,35.5,3.010234205,1.384631187,2.034037965,2.981799914,-1.5210783,0.306292712,0.204201771,-0.649803992,0.552788273,-1.990345497,4.17164119,9.75475982,0.784988705
kimi-version,EC,anthropic__claude-sonnet-4.6,128,C,8.0,4.0,3.454545,18.0,0.052342,0.542727,0.385714,1.0,1.0,1.432836,70.0,4.0,17.5,1.64743841,-0.351801202,-0.355268023,-0.184351733,-2.264554631,0.305218917,0.391223765,-0.269445767,0.552788273,-2.029750295,4.075690218,29.461345316,-0.947000233
kimi-version,EC,anthropic__claude-sonnet-4.6,129,B,10.0,5.0,4.783333,28.0,0.079722,0.511224,0.370968,4.0,4.0,1.483871,62.0,2.0,31.0,2.55596894,0.516414992,0.892006482,0.836987508,-1.676474841,0.04500528,0.249919962,0.871628909,4.109984367,-2.016058124,3.308082448,9.75475982,0.35199147
kimi-version,EC,anthropic__claude-sonnet-4.6,130,C,12.0,6.0,4.518072,39.0,0.054435,0.585211,0.352941,4.0,3.0,1.743243,85.0,2.0,42.5,3.46449947,1.384631187,0.643017717,1.960460673,-2.219600248,0.656135216,0.077175919,0.871628909,2.924252336,-1.94647126,5.514954788,9.75475982,1.458539958
kimi-version,EC,anthropic__claude-sonnet-4.6,131,C,9.0,6.0,4.882353,30.0,0.071799,0.483036,0.385714,9.0,2.0,1.646154,70.0,2.0,35.0,2.101703675,1.384631187,0.984952175,1.041255356,-1.846648551,-0.187826578,0.391223765,2.773420035,1.738520305,-1.972519249,4.075690218,9.75475982,0.736877901
kimi-version,EC,anthropic__claude-sonnet-4.6,132,B,12.0,5.0,3.78125,35.0,0.059082,0.470536,0.358209,0.0,1.0,1.036145,67.0,3.0,22.333333,3.46449947,0.516414992,-0.048604494,1.551924977,-2.11978992,-0.291076124,0.127656621,-0.649803992,0.552788273,-2.136178447,3.787837304,19.608052568,-0.481929161
kimi-version,EC,anthropic__claude-sonnet-4.6,133,B,13.0,6.0,3.839506,25.0,0.047401,0.476471,0.380952,1.0,6.0,1.772727,84.0,3.0,28.0,3.918764735,1.384631187,0.006077835,0.530585736,-2.370679622,-0.24205324,0.345591817,-0.269445767,6.48144843,-1.938561004,5.419003817,19.608052568,0.063326647
kimi-version,EC,anthropic__claude-sonnet-4.6,134,B,11.0,6.0,3.239437,20.0,0.045626,0.538525,0.333333,5.0,0.0,1.25,75.0,4.0,18.75,3.010234205,1.384631187,-0.557180386,0.019916115,-2.408803859,0.270510549,-0.110718084,1.251987134,-0.632943758,-2.07880333,4.555445075,29.461345316,-0.826723223
kimi-version,EC,anthropic__claude-sonnet-4.6,135,A,9.0,6.0,4.433333,30.0,0.049259,0.554861,0.425532,1.0,1.0,1.525,94.0,4.0,23.5,2.101703675,1.384631187,0.563476967,1.041255356,-2.330772673,0.405445317,0.772780447,-0.269445767,0.552788273,-2.005023633,6.37851353,29.461345316,-0.369670587
kimi-version,EC,anthropic__claude-sonnet-4.6,136,C,9.0,5.0,4.43038,26.0,0.056081,0.54697,0.493827,8.0,2.0,1.369048,81.0,2.0,40.5,2.101703675,0.516414992,0.560705117,0.63271966,-2.18424673,0.340265943,1.42721848,2.39306181,1.738520305,-2.046863965,5.131150903,9.75475982,1.266096743
kimi-version,EC,anthropic__claude-sonnet-4.6,137,C,16.0,5.0,5.079545,34.0,0.057722,0.438806,0.411111,17.0,0.0,1.611111,90.0,2.0,45.0,5.28156053,0.516414992,1.170047581,1.449791053,-2.149000604,-0.553164773,0.634590962,5.816285836,-0.632943758,-1.981920929,5.994709645,9.75475982,1.699093977
kimi-version,EC,anthropic__claude-sonnet-4.6,138,C,10.0,4.0,3.678571,27.0,0.065689,0.642553,0.396552,9.0,1.0,0.933333,58.0,2.0,29.0,2.55596894,-0.351801202,-0.144984729,0.734853584,-1.977881842,1.129778056,0.49507909,2.773420035,0.552788273,-2.163761858,2.924278563,9.75475982,0.159548255
kimi-version,EC,anthropic__claude-sonnet-4.6,139,A,15.0,7.0,4.870968,40.0,0.052376,0.514865,0.333333,9.0,2.0,1.7625,96.0,3.0,32.0,4.827295265,2.252847381,0.974265579,2.062594597,-2.263824364,0.075079808,-0.110718084,2.773420035,1.738520305,-1.941304803,6.570415472,19.608052568,0.448213078
kimi-version,EC,anthropic__claude-sonnet-4.6,140,C,8.0,6.0,2.922078,17.0,0.037949,0.457143,0.444444,0.0,0.0,1.170732,81.0,4.0,20.25,1.64743841,1.384631187,-0.855071238,-0.286485657,-2.573693872,-0.401701818,0.954005018,-0.649803992,-0.632943758,-2.100070126,5.131150903,29.461345316,-0.682390812
kimi-version,EC,anthropic__claude-sonnet-4.6,141,A,17.0,6.0,3.839506,33.0,0.047401,0.452206,0.309524,4.0,4.0,1.552239,84.0,3.0,28.0,5.735825795,1.384631187,0.006077835,1.347657129,-2.370679622,-0.442481259,-0.338868243,0.871628909,4.109984367,-1.997715687,5.419003817,19.608052568,0.063326647
kimi-version,EC,anthropic__claude-sonnet-4.6,142,A,10.0,6.0,4.483871,33.0,0.07232,0.572449,0.34375,4.0,1.0,1.492063,64.0,2.0,32.0,2.55596894,1.384631187,0.610914752,1.347657129,-1.835458282,0.550721559,-0.010896999,0.871628909,0.552788273,-2.013860294,3.49998439,9.75475982,0.448213078
kimi-version,EC,anthropic__claude-sonnet-4.6,143,C,14.0,6.0,4.148148,23.0,0.051212,0.431159,0.4,1.0,2.0,1.630137,85.0,4.0,21.25,4.37303,1.384631187,0.295786425,0.326317888,-2.288825273,-0.616328716,0.52811961,-0.269445767,1.738520305,-1.976816447,5.514954788,29.461345316,-0.586169204
kimi-version,EC,anthropic__claude-sonnet-4.6,144,C,16.0,6.0,3.60274,25.0,0.049353,0.381746,0.246753,1.0,3.0,1.383562,77.0,4.0,19.25,5.28156053,1.384631187,-0.216163933,0.530585736,-2.3287537,-1.024478303,-0.940372449,-0.269445767,2.924252336,-2.042970007,4.747347017,29.461345316,-0.77861242
kimi-version,EC,anthropic__claude-sonnet-4.6,145,B,16.0,6.0,4.73,40.0,0.0473,0.492857,0.320388,19.0,5.0,1.579545,103.0,3.0,34.333333,5.28156053,1.384631187,0.841945154,2.062594597,-2.372848945,-0.106705474,-0.234763773,6.577002287,5.295716399,-1.990389765,7.242072272,19.608052568,0.67273013
kimi-version,EC,anthropic__claude-sonnet-4.6,146,C,15.0,7.0,5.081633,42.0,0.051853,0.491875,0.34,9.0,3.0,1.828947,100.0,2.0,50.0,4.827295265,2.252847381,1.172007494,2.266862445,-2.27505759,-0.114816758,-0.04683144,2.773420035,2.924252336,-1.923477751,6.954219358,9.75475982,2.180202015
kimi-version,EC,anthropic__claude-sonnet-4.6,147,C,13.0,5.0,4.716049,33.0,0.058223,0.442969,0.313253,5.0,0.0,1.215909,83.0,2.0,41.5,3.918764735,0.516414992,0.828849968,1.347657129,-2.138239903,-0.518778544,-0.303135036,1.251987134,-0.632943758,-2.087949598,5.323052845,9.75475982,1.36231835
kimi-version,EC,anthropic__claude-sonnet-4.6,148,B,8.0,5.0,4.077922,28.0,0.05296,0.498529,0.45,1.0,3.0,1.4,80.0,3.0,26.666667,1.64743841,0.516414992,0.229868386,0.836987508,-2.251280953,-0.05985496,1.007245485,-0.269445767,2.924252336,-2.038559859,5.035199931,19.608052568,-0.064968797
kimi-version,EC,anthropic__claude-sonnet-4.6,149,C,8.0,5.0,3.564516,26.0,0.057492,0.42963,0.369231,0.0,1.0,1.115385,65.0,3.0,21.666667,1.64743841,0.516414992,-0.252043111,0.63271966,-2.153940646,-0.6289582,0.233275129,-0.649803992,0.552788273,-2.114919162,3.595935362,19.608052568,-0.546076836
kimi-version,EC,anthropic__claude-sonnet-4.6,150,A,12.0,6.0,4.556962,39.0,0.057683,0.564063,0.419753,13.0,1.0,1.305882,81.0,2.0,40.5,3.46449947,1.384631187,0.67952204,1.960460673,-2.149838263,0.481453503,0.717403078,4.294852935,0.552788273,-2.063810759,5.131150903,9.75475982,1.266096743
kimi-version,EC,anthropic__claude-sonnet-4.6,151,C,17.0,6.0,4.247619,37.0,0.040454,0.463889,0.372727,3.0,1.0,1.681319,110.0,5.0,22.0,5.735825795,1.384631187,0.389155452,1.756192825,-2.519890371,-0.345980103,0.26677561,0.491270684,0.552788273,-1.963084838,7.913729071,39.314638064,-0.514002998
kimi-version,EC,anthropic__claude-sonnet-4.6,152,A,13.0,5.0,3.532468,18.0,0.045876,0.423881,0.45679,1.0,2.0,1.252874,81.0,4.0,20.25,3.918764735,0.516414992,-0.282125151,-0.184351733,-2.403434249,-0.676444732,1.072310779,-0.269445767,1.738520305,-2.078032265,5.131150903,29.461345316,-0.682390812
kimi-version,EC,anthropic__claude-sonnet-4.6,153,B,13.0,6.0,6.430769,35.0,0.098935,0.596154,0.313433,13.0,0.0,1.454545,67.0,2.0,33.5,3.918764735,1.384631187,2.438381766,1.551924977,-1.263809501,0.746523999,-0.301410182,4.294852935,-0.632943758,-2.023925991,3.787837304,9.75475982,0.592545489
