version,direction,model,id,top_candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
kimi-version,CE,anthropic__claude-sonnet-4.6,080,C,11.0,6.0,3.017241,25.0,0.052021,0.537879,0.459016,7.0,5.0,0.565217,61.0,3.0,20.333333,3.393379654,0.343622301,-0.658846616,0.255367425,-1.658631745,-0.514583752,-0.290082378,1.448320718,3.190034025,-1.856428646,2.20827834,6.149075968,-0.700657572
kimi-version,CE,anthropic__claude-sonnet-4.6,081,B,8.0,5.0,3.114286,16.0,0.04449,0.587838,0.465753,0.0,3.0,0.619048,73.0,3.0,24.333333,2.012535022,-0.208647549,-0.513116611,-0.51339991,-1.808107555,-0.161270419,-0.232596268,-0.849663104,1.685513898,-1.823508601,3.081973208,6.149075968,-0.382330727
kimi-version,CE,anthropic__claude-sonnet-4.6,082,A,13.0,7.0,3.306667,32.0,0.044089,0.575,0.384615,18.0,3.0,0.588235,78.0,3.0,26.0,4.313942741,0.895892151,-0.224222963,0.853297575,-1.816066631,-0.252061599,-0.92493826,5.059438153,1.685513898,-1.842352118,3.446012736,6.149075968,-0.249694516
kimi-version,CE,anthropic__claude-sonnet-4.6,083,B,11.0,7.0,3.886364,43.0,0.044163,0.671111,0.56044,12.0,3.0,0.677966,91.0,3.0,30.333333,3.393379654,0.895892151,0.64629326,1.792902095,-1.814597874,0.427641714,0.575357912,3.089737734,1.685513898,-1.78747763,4.392515509,6.149075968,0.095159539
kimi-version,CE,anthropic__claude-sonnet-4.6,084,A,12.0,7.0,4.28125,29.0,0.044596,0.572368,0.42,4.0,0.0,0.645669,100.0,4.0,25.0,3.853661197,0.895892151,1.23928351,0.597041796,-1.80600366,-0.270675276,-0.623001789,0.463470509,-0.571266292,-1.807228678,5.04778666,9.342405822,-0.329276227
kimi-version,CE,anthropic__claude-sonnet-4.6,085,C,14.0,7.0,2.641975,14.0,0.032617,0.527885,0.44186,6.0,2.0,0.464052,86.0,5.0,17.2,4.774224285,0.895892151,-1.222374012,-0.684237096,-2.043763683,-0.585261978,-0.436472716,1.120037315,0.933253835,-1.918295533,4.028475981,12.535735676,-0.950013573
kimi-version,CE,anthropic__claude-sonnet-4.6,086,A,15.0,8.0,3.231707,28.0,0.039411,0.444231,0.372093,7.0,1.0,0.547445,86.0,4.0,21.5,5.234505829,1.448162002,-0.336788486,0.511623203,-1.9089159,-1.176868567,-1.031787165,1.448320718,0.180993771,-1.867297013,4.028475981,9.342405822,-0.607812216
kimi-version,CE,anthropic__claude-sonnet-4.6,087,C,5.0,5.0,3.0,22.0,0.061224,0.723077,0.576923,0.0,0.0,0.608108,52.0,3.0,17.333333,0.631690391,-0.208647549,-0.684736987,-0.000888353,-1.475969962,0.795148683,0.716005612,-0.849663104,-0.571266292,-1.830198896,1.553007189,6.149075968,-0.939402705
kimi-version,CE,anthropic__claude-sonnet-4.6,088,B,15.0,8.0,3.317757,25.0,0.031007,0.726724,0.427273,11.0,7.0,0.601351,110.0,3.0,36.666667,5.234505829,1.448162002,-0.207569392,0.255367425,-2.075719075,0.820940507,-0.560942048,2.761454331,4.694554152,-1.834331102,5.775865717,6.149075968,0.599177096
kimi-version,CE,anthropic__claude-sonnet-4.6,089,C,10.0,4.0,2.794118,13.0,0.04109,0.582051,0.438356,12.0,4.0,0.504065,73.0,5.0,14.6,2.93309811,-0.7609174,-0.993904744,-0.769655689,-1.875590991,-0.202196463,-0.466371978,3.089737734,2.437773962,-1.893825808,3.081973208,12.535735676,-1.156926022
kimi-version,CE,anthropic__claude-sonnet-4.6,090,C,6.0,8.0,3.26,27.0,0.0652,0.4525,0.365385,3.0,0.0,0.597403,52.0,2.0,26.0,1.091971935,1.448162002,-0.294301608,0.426204611,-1.397054038,-1.118389655,-1.089025821,0.135187105,-0.571266292,-1.836745479,1.553007189,2.955746113,-0.249694516
kimi-version,CE,anthropic__claude-sonnet-4.6,091,B,15.0,6.0,2.894118,23.0,0.034048,0.57766,0.393258,9.0,0.0,0.487805,89.0,4.0,22.25,5.234505829,0.343622301,-0.84373729,0.084530239,-2.015361096,-0.233249904,-0.851188453,2.104887524,-0.571266292,-1.903769519,4.246899698,9.342405822,-0.548125932
kimi-version,CE,anthropic__claude-sonnet-4.6,092,B,15.0,7.0,3.01,22.0,0.0301,0.677358,0.561905,14.0,2.0,0.786885,105.0,5.0,21.0,5.234505829,0.895892151,-0.669720242,-0.000888353,-2.093721274,0.471820908,0.587858602,3.74630454,0.933253835,-1.720868828,5.411826189,12.535735676,-0.647603071
kimi-version,CE,anthropic__claude-sonnet-4.6,093,B,10.0,6.0,3.596491,18.0,0.063096,0.422581,0.316667,0.0,3.0,0.6125,60.0,3.0,20.0,2.93309811,0.343622301,0.210998358,-0.342562725,-1.438814376,-1.329978791,-1.504731375,-0.849663104,1.685513898,-1.827512994,2.135470434,6.149075968,-0.727184782
kimi-version,CE,anthropic__claude-sonnet-4.6,094,C,14.0,5.0,3.043956,38.0,0.03345,0.431818,0.442105,14.0,1.0,0.561151,95.0,4.0,23.75,4.774224285,-0.208647549,-0.618729381,1.365809131,-2.027230241,-1.264654119,-0.434382157,3.74630454,0.180993771,-1.858915186,4.683747132,9.342405822,-0.428753366
kimi-version,CE,anthropic__claude-sonnet-4.6,095,A,9.0,8.0,3.4375,14.0,0.042969,0.606098,0.445783,3.0,4.0,0.598361,83.0,3.0,27.666667,2.472816566,1.448162002,-0.027754378,-0.684237096,-1.838296469,-0.032134498,-0.402998171,0.135187105,2.437773962,-1.836159619,3.810052264,6.149075968,-0.117058304
kimi-version,CE,anthropic__claude-sonnet-4.6,096,C,10.0,7.0,3.345794,34.0,0.031269,0.732456,0.612613,6.0,2.0,0.633333,111.0,4.0,27.75,2.93309811,0.895892151,-0.165466943,1.02413476,-2.070518881,0.861477588,1.020544616,1.120037315,0.933253835,-1.81477269,5.848673622,9.342405822,-0.110426521
kimi-version,CE,anthropic__claude-sonnet-4.6,097,B,10.0,9.0,3.518987,45.0,0.044544,0.444444,0.493827,8.0,0.0,0.552,81.0,2.0,40.5,2.93309811,2.000431852,0.094612575,1.963739281,-1.80703576,-1.175362217,0.006956212,1.776604121,-0.571266292,-1.864511428,3.664436453,2.955746113,0.904240295
kimi-version,CE,anthropic__claude-sonnet-4.6,098,C,16.0,6.0,3.873684,37.0,0.040776,0.658333,0.418367,9.0,1.0,0.58042,98.0,3.0,32.666667,5.694787373,0.343622301,0.627252027,1.280390539,-1.881823285,0.337274857,-0.636936006,2.104887524,0.180993771,-1.847131337,4.902170849,6.149075968,0.280850252
kimi-version,CE,anthropic__claude-sonnet-4.6,099,B,7.0,7.0,3.362069,32.0,0.057967,0.501786,0.466667,0.0,2.0,0.589474,60.0,2.0,30.0,1.552253478,0.895892151,-0.14102719,0.853297575,-1.540615124,-0.769835822,-0.224797202,-0.849663104,0.933253835,-1.841594414,2.135470434,2.955746113,0.068632329
kimi-version,CE,anthropic__claude-sonnet-4.6,100,B,6.0,11.0,3.16,38.0,0.0632,0.609259,0.568627,6.0,0.0,0.631579,51.0,1.0,51.0,1.091971935,3.104971552,-0.444469062,1.365809131,-1.436750177,-0.009779698,0.645216719,1.120037315,-0.571266292,-1.815845339,1.480199283,-0.237583741,1.739848262
kimi-version,CE,anthropic__claude-sonnet-4.6,101,B,15.0,11.0,3.195312,43.0,0.024963,0.620896,0.401515,9.0,0.0,0.647436,132.0,4.0,33.0,5.234505829,3.104971552,-0.39144193,1.792902095,-2.195680806,0.072517931,-0.780732344,2.104887524,-0.571266292,-1.806148079,7.377639641,9.342405822,0.307377462
kimi-version,CE,anthropic__claude-sonnet-4.6,102,B,6.0,6.0,3.507692,28.0,0.053964,0.5125,0.641791,8.0,1.0,0.666667,67.0,2.0,33.5,1.091971935,0.343622301,0.077651161,0.511623203,-1.620066946,-0.694065709,1.269517411,1.776604121,0.180993771,-1.79438747,2.645125774,2.955746113,0.347168318
kimi-version,CE,anthropic__claude-sonnet-4.6,103,A,6.0,5.0,3.09434,17.0,0.058384,0.660345,0.454545,0.0,3.0,0.538462,55.0,2.0,27.5,1.091971935,-0.208647549,-0.543069012,-0.427981317,-1.532338479,0.351503854,-0.328232949,-0.849663104,1.685513898,-1.872790516,1.771430906,2.955746113,-0.130321949
kimi-version,CE,anthropic__claude-sonnet-4.6,104,C,10.0,4.0,3.317647,19.0,0.039031,0.494565,0.449438,3.0,0.0,0.596639,89.0,4.0,22.25,2.93309811,-0.7609174,-0.207734576,-0.257144132,-1.916458166,-0.820903209,-0.371810441,0.135187105,-0.571266292,-1.837212699,4.246899698,9.342405822,-0.548125932
kimi-version,CE,anthropic__claude-sonnet-4.6,105,B,16.0,6.0,4.180328,37.0,0.034265,0.499296,0.376,12.0,4.0,0.777778,125.0,3.0,41.666667,5.694787373,0.343622301,1.087731513,1.280390539,-2.011054065,-0.787445266,-0.998449146,3.089737734,2.437773962,-1.726438163,6.867984302,6.149075968,0.997085651
kimi-version,CE,anthropic__claude-sonnet-4.6,106,A,8.0,6.0,4.09434,23.0,0.077252,0.533333,0.381818,5.0,0.0,0.69863,55.0,2.0,27.5,2.012535022,0.343622301,0.958605523,0.084530239,-1.157845106,-0.546733363,-0.948804766,0.791753912,-0.571266292,-1.774840677,1.771430906,2.955746113,-0.130321949
kimi-version,CE,anthropic__claude-sonnet-4.6,107,B,9.0,7.0,3.216667,18.0,0.053611,0.57037,0.380952,3.0,5.0,0.630435,63.0,3.0,21.0,2.472816566,0.895892151,-0.359373671,-0.342562725,-1.627073314,-0.284805264,-0.956194253,0.135187105,3.190034025,-1.816544945,2.353894151,6.149075968,-0.647603071
kimi-version,CE,anthropic__claude-sonnet-4.6,108,A,11.0,9.0,3.431818,38.0,0.038998,0.823529,0.582418,9.0,1.0,0.630769,91.0,3.0,30.333333,3.393379654,2.000431852,-0.036286893,1.365809131,-1.917113152,1.505551833,0.762893867,2.104887524,0.180993771,-1.816340689,4.392515509,6.149075968,0.095159539
kimi-version,CE,anthropic__claude-sonnet-4.6,109,B,8.0,8.0,3.444444,30.0,0.054674,0.671667,0.538462,6.0,7.0,0.462185,65.0,2.0,32.5,2.012535022,1.448162002,-0.01732675,0.682460389,-1.605974817,0.431573782,0.387821957,1.120037315,4.694554152,-1.919437286,2.499509963,2.955746113,0.267586606
kimi-version,CE,anthropic__claude-sonnet-4.6,110,B,10.0,6.0,3.531915,25.0,0.037574,0.720833,0.536082,3.0,4.0,0.717949,97.0,3.0,32.333333,2.93309811,0.343622301,0.114026223,0.255367425,-1.945376803,0.779278968,0.367513668,0.135187105,2.437773962,-1.763026251,4.829362943,6.149075968,0.254322961
kimi-version,CE,anthropic__claude-sonnet-4.6,111,B,10.0,7.0,4.038462,34.0,0.051775,0.496739,0.475,12.0,0.0,0.66055,80.0,2.0,40.0,2.93309811,0.895892151,0.874694953,1.02413476,-1.66351437,-0.805528538,-0.153692593,3.089737734,-0.571266292,-1.798128287,3.591628547,2.955746113,0.86444944
kimi-version,CE,anthropic__claude-sonnet-4.6,112,A,9.0,7.0,3.4,27.0,0.048571,0.532927,0.513889,6.0,0.0,0.530973,72.0,2.0,36.0,2.472816566,0.895892151,-0.084067173,0.426204611,-1.727107584,-0.549604622,0.178143141,1.120037315,-0.571266292,-1.877370372,3.009165302,2.955746113,0.546122595
kimi-version,CE,anthropic__claude-sonnet-4.6,113,C,13.0,5.0,4.144578,29.0,0.049935,0.55,0.430233,7.0,3.0,0.521429,86.0,3.0,28.666667,4.313942741,-0.208647549,1.034046648,0.597041796,-1.700034817,-0.428863243,-0.53568468,1.448320718,1.685513898,-1.883206951,4.028475981,6.149075968,-0.037476593
kimi-version,CE,anthropic__claude-sonnet-4.6,114,C,11.0,5.0,3.483871,22.0,0.037461,0.52875,0.44898,8.0,9.0,0.652174,98.0,5.0,19.6,3.393379654,-0.208647549,0.041879772,-0.000888353,-1.947619635,-0.579144641,-0.375718507,1.776604121,6.199074279,-1.803250582,4.902170849,12.535735676,-0.759017467
kimi-version,CE,anthropic__claude-sonnet-4.6,115,A,12.0,5.0,3.388889,23.0,0.047068,0.373256,0.407895,4.0,2.0,0.553571,76.0,4.0,19.0,3.853661197,-0.208647549,-0.100752279,0.084530239,-1.756939232,-1.678808435,-0.726292477,0.463470509,0.933253835,-1.863550692,3.300396925,9.342405822,-0.806766493
kimi-version,CE,anthropic__claude-sonnet-4.6,116,C,9.0,5.0,3.807692,24.0,0.048817,0.472222,0.358025,11.0,4.0,0.673267,81.0,3.0,27.0,2.472816566,-0.208647549,0.528153521,0.169948832,-1.722224959,-0.978914374,-1.151827925,2.761454331,2.437773962,-1.790351277,3.664436453,6.149075968,-0.170112805
kimi-version,CE,anthropic__claude-sonnet-4.6,117,C,11.0,6.0,3.215054,22.0,0.03457,0.553704,0.525773,3.0,4.0,0.606897,97.0,4.0,24.25,3.393379654,0.343622301,-0.361795872,-0.000888353,-2.005000404,-0.402668312,0.279548059,0.135187105,2.437773962,-1.830939477,4.829362943,9.342405822,-0.38896251
kimi-version,CE,anthropic__claude-sonnet-4.6,118,C,7.0,6.0,3.291667,31.0,0.045718,0.527027,0.586667,7.0,1.0,0.598039,75.0,3.0,25.0,1.552253478,0.343622301,-0.246748081,0.767878982,-1.783734126,-0.59132981,0.799150136,1.448320718,0.180993771,-1.836356537,3.227589019,6.149075968,-0.329276227
kimi-version,CE,anthropic__claude-sonnet-4.6,119,B,11.0,5.0,2.671233,20.0,0.036592,0.49375,0.384615,3.0,3.0,0.57377,78.0,5.0,15.6,3.393379654,-0.208647549,-1.178438019,-0.171725539,-1.964867607,-0.826666942,-0.92493826,0.135187105,1.685513898,-1.851198107,3.446012736,12.535735676,-1.077344311
kimi-version,CE,anthropic__claude-sonnet-4.6,120,A,7.0,6.0,5.584906,50.0,0.105376,0.498387,0.537037,7.0,0.0,0.628205,54.0,1.0,54.0,1.552253478,0.343622301,3.196950527,2.390832245,-0.599638003,-0.793873774,0.375662582,1.448320718,-0.571266292,-1.817908689,1.698623,-0.237583741,1.978593395
kimi-version,CE,anthropic__claude-sonnet-4.6,121,B,8.0,8.0,4.074074,45.0,0.037723,0.527083,0.468468,8.0,3.0,0.677852,111.0,3.0,37.0,2.012535022,1.448162002,0.928172587,1.963739281,-1.942419441,-0.590933774,-0.209429459,1.776604121,1.685513898,-1.787547346,5.848673622,6.149075968,0.625704306
kimi-version,CE,anthropic__claude-sonnet-4.6,122,B,8.0,8.0,3.848101,29.0,0.04871,0.641892,0.506173,4.0,1.0,0.704082,81.0,2.0,40.5,2.012535022,1.448162002,0.588834687,0.597041796,-1.724348702,0.221003024,0.112303327,0.463470509,0.180993771,-1.771506537,3.664436453,2.955746113,0.904240295
kimi-version,CE,anthropic__claude-sonnet-4.6,123,B,8.0,8.0,3.25,42.0,0.042763,0.586364,0.544304,6.0,0.0,0.537815,79.0,3.0,26.333333,2.012535022,1.448162002,-0.309318353,1.707483503,-1.842385171,-0.171694644,0.437671127,1.120037315,-0.571266292,-1.873186185,3.518820642,6.149075968,-0.223167305
kimi-version,CE,anthropic__claude-sonnet-4.6,124,C,14.0,7.0,3.8,35.0,0.0475,0.540217,0.402439,12.0,1.0,0.621622,82.0,2.0,41.0,4.774224285,0.895892151,0.516602641,1.109553353,-1.748364866,-0.498049263,-0.772847949,3.089737734,0.180993771,-1.821934486,3.737244359,2.955746113,0.944031151
kimi-version,CE,anthropic__claude-sonnet-4.6,125,B,5.0,5.0,3.403846,20.0,0.065459,0.589655,0.527273,0.0,9.0,0.441176,55.0,3.0,18.333333,0.631690391,-0.208647549,-0.078291733,-0.171725539,-1.391913388,-0.148420475,0.292347401,-0.849663104,6.199074279,-1.932285222,1.771430906,6.149075968,-0.859820994
kimi-version,CE,anthropic__claude-sonnet-4.6,126,B,11.0,6.0,3.918367,31.0,0.039983,0.575472,0.446602,0.0,9.0,0.559006,103.0,5.0,20.6,3.393379654,0.343622301,0.69435135,0.767878982,-1.897562804,-0.248723584,-0.39600973,-0.849663104,6.199074279,-1.860226948,5.266210377,12.535735676,-0.679435756
kimi-version,CE,anthropic__claude-sonnet-4.6,127,B,10.0,7.0,3.535714,26.0,0.042092,0.584,0.505747,9.0,5.0,0.51773,87.0,3.0,29.0,2.93309811,0.895892151,0.119731085,0.340786018,-1.855703226,-0.188413007,0.108668314,2.104887524,3.190034025,-1.885469054,4.101283887,6.149075968,-0.010949382
kimi-version,CE,anthropic__claude-sonnet-4.6,128,C,12.0,7.0,3.769231,29.0,0.057988,0.4175,0.391304,9.0,0.0,0.546296,69.0,4.0,17.25,3.853661197,0.895892151,0.470397617,0.597041796,-1.540198315,-1.365911957,-0.867861729,2.104887524,-0.571266292,-1.867999677,2.790741585,9.342405822,-0.946034488
kimi-version,CE,anthropic__claude-sonnet-4.6,129,B,11.0,6.0,3.304348,26.0,0.035917,0.651961,0.385417,3.0,6.0,0.572581,96.0,4.0,24.0,3.393379654,0.343622301,-0.227705346,0.340786018,-1.978265054,0.292211654,-0.918094879,0.135187105,3.942294088,-1.851925233,4.756555038,9.342405822,-0.408857938
kimi-version,CE,anthropic__claude-sonnet-4.6,130,B,8.0,8.0,3.33871,31.0,0.05385,0.545946,0.53125,10.0,0.0,0.591837,64.0,2.0,32.0,2.012535022,1.448162002,-0.176104805,0.767878982,-1.622329626,-0.457533398,0.326282722,2.433170927,-0.571266292,-1.840149335,2.426702057,2.955746113,0.227795751
kimi-version,CE,anthropic__claude-sonnet-4.6,131,A,6.0,8.0,3.231579,34.0,0.034017,0.842708,0.673469,3.0,3.0,0.644928,98.0,3.0,32.666667,1.091971935,1.448162002,-0.3369807,1.02413476,-2.015976386,1.641186983,1.539822443,0.135187105,1.685513898,-1.807681833,4.902170849,6.149075968,0.280850252
kimi-version,CE,anthropic__claude-sonnet-4.6,132,B,13.0,6.0,2.975,17.0,0.037187,0.618182,0.46988,17.0,0.0,0.595041,83.0,3.0,27.666667,4.313942741,0.343622301,-0.72227885,-0.427981317,-1.953058006,0.053324345,-0.197381012,4.731154749,-0.571266292,-1.838189947,3.810052264,6.149075968,-0.117058304
kimi-version,CE,anthropic__claude-sonnet-4.6,133,C,12.0,10.0,2.929577,30.0,0.041262,0.533784,0.418919,6.0,3.0,0.559322,74.0,3.0,24.666667,3.853661197,2.552701702,-0.790489413,0.682460389,-1.872177123,-0.543543862,-0.632225848,1.120037315,1.685513898,-1.8600337,3.154781113,6.149075968,-0.355803437
kimi-version,CE,anthropic__claude-sonnet-4.6,134,C,12.0,6.0,2.760563,14.0,0.038881,0.45,0.5,0.0,6.0,0.621622,74.0,3.0,24.666667,3.853661197,0.343622301,-1.044293433,-0.684237096,-1.919435376,-1.13606982,0.059629769,-0.849663104,3.942294088,-1.821934486,3.154781113,6.149075968,-0.355803437
kimi-version,CE,anthropic__claude-sonnet-4.6,135,B,11.0,6.0,3.111111,23.0,0.04321,0.593421,0.44,5.0,4.0,0.56,75.0,3.0,25.0,3.393379654,0.343622301,-0.517884428,0.084530239,-1.833513084,-0.121787076,-0.4523439,0.791753912,2.437773962,-1.859619073,3.227589019,6.149075968,-0.329276227
kimi-version,CE,anthropic__claude-sonnet-4.6,136,A,10.0,6.0,3.4625,26.0,0.043281,0.707955,0.457831,3.0,0.0,0.528571,83.0,3.0,27.666667,2.93309811,0.343622301,0.009787485,0.340786018,-1.832103871,0.688204905,-0.300193858,0.135187105,-0.571266292,-1.878839301,3.810052264,6.149075968,-0.117058304
kimi-version,CE,anthropic__claude-sonnet-4.6,137,C,10.0,7.0,3.953488,27.0,0.045971,0.515385,0.47191,3.0,1.0,0.560606,89.0,3.0,29.666667,2.93309811,0.895892151,0.747091662,0.426204611,-1.778712565,-0.6736628,-0.180059237,0.135187105,0.180993771,-1.859248477,4.246899698,6.149075968,0.042105118
kimi-version,CE,anthropic__claude-sonnet-4.6,138,C,12.0,5.0,3.102273,23.0,0.035253,0.553636,0.586957,0.0,8.0,0.534247,92.0,4.0,23.0,3.853661197,-0.208647549,-0.531156227,0.084530239,-1.991444172,-0.403149212,0.801624675,-0.849663104,5.446814215,-1.875368175,4.465323415,9.342405822,-0.488439649
kimi-version,CE,anthropic__claude-sonnet-4.6,139,B,10.0,6.0,3.761905,51.0,0.044785,0.421795,0.302326,12.0,6.0,0.517007,86.0,2.0,43.0,2.93309811,0.343622301,0.459396349,2.476250838,-1.802252375,-1.335537435,-1.627101615,3.089737734,3.942294088,-1.8859112,4.028475981,2.955746113,1.103194573
kimi-version,CE,anthropic__claude-sonnet-4.6,140,A,12.0,6.0,4.285714,38.0,0.040816,0.543966,0.568807,17.0,1.0,0.603659,109.0,4.0,27.25,3.853661197,0.343622301,1.245986985,1.365809131,-1.881029362,-0.471536088,0.64675264,4.731154749,0.180993771,-1.832919657,5.703057811,9.342405822,-0.150217377
kimi-version,CE,anthropic__claude-sonnet-4.6,141,C,6.0,8.0,3.54902,29.0,0.069589,0.617308,0.433962,5.0,0.0,0.640625,53.0,2.0,26.5,1.091971935,1.448162002,0.139712366,0.597041796,-1.309940862,0.047143359,-0.503865516,0.791753912,-0.571266292,-1.810313308,1.625815095,2.955746113,-0.20990366
kimi-version,CE,anthropic__claude-sonnet-4.6,142,B,11.0,10.0,3.571429,48.0,0.056689,0.504412,0.384615,11.0,4.0,0.495146,65.0,2.0,32.5,3.393379654,2.552701702,0.173363391,2.219995059,-1.565980957,-0.751264577,-0.92493826,2.761454331,2.437773962,-1.899280172,2.499509963,2.955746113,0.267586606
kimi-version,CE,anthropic__claude-sonnet-4.6,143,A,12.0,7.0,3.56701,29.0,0.036773,0.620536,0.455446,6.0,1.0,0.591241,101.0,4.0,25.25,3.853661197,0.895892151,0.166727491,0.597041796,-1.961275107,0.069971988,-0.320544811,1.120037315,0.180993771,-1.840513815,5.120594566,9.342405822,-0.309380799
kimi-version,CE,anthropic__claude-sonnet-4.6,144,B,10.0,11.0,3.08,45.0,0.041067,0.55375,0.454545,10.0,3.0,0.657658,77.0,2.0,38.5,2.93309811,3.104971552,-0.564603024,1.963739281,-1.876047497,-0.402342997,-0.328232949,2.433170927,1.685513898,-1.799896873,3.37320483,2.955746113,0.745076873
kimi-version,CE,anthropic__claude-sonnet-4.6,145,C,14.0,6.0,4.094118,31.0,0.048166,0.669149,0.488636,14.0,0.0,0.514286,88.0,3.0,29.333333,4.774224285,0.343622301,0.958272151,0.767878982,-1.735146052,0.413766321,-0.037338043,3.74630454,-0.571266292,-1.887575213,4.174091793,6.149075968,0.015577828
kimi-version,CE,anthropic__claude-sonnet-4.6,146,A,10.0,7.0,2.794118,20.0,0.04109,0.45125,0.479452,12.0,4.0,0.504132,73.0,5.0,14.6,2.93309811,0.895892151,-0.993904744,-0.171725539,-1.875590991,-1.127229737,-0.115704146,3.089737734,2.437773962,-1.893784834,3.081973208,12.535735676,-1.156926022
kimi-version,CE,anthropic__claude-sonnet-4.6,147,A,11.0,6.0,3.406593,41.0,0.037435,0.589,0.5,10.0,0.0,0.58042,94.0,3.0,31.333333,3.393379654,0.343622301,-0.074166633,1.62206491,-1.948135685,-0.153052678,0.059629769,2.433170927,-0.571266292,-1.847131337,4.610939226,6.149075968,0.17474125
kimi-version,CE,anthropic__claude-sonnet-4.6,148,A,13.0,5.0,3.623529,23.0,0.04263,0.62439,0.329545,3.0,8.0,0.529851,88.0,3.0,29.333333,4.313942741,-0.208647549,0.251600634,0.084530239,-1.845024964,0.097227729,-1.39484476,0.135187105,5.446814215,-1.878056524,4.174091793,6.149075968,0.015577828
kimi-version,CE,anthropic__claude-sonnet-4.6,149,A,14.0,5.0,4.340659,39.0,0.0477,0.402222,0.404255,10.0,6.0,0.522876,94.0,3.0,31.333333,4.774224285,-0.208647549,1.328496493,1.451227724,-1.744395253,-1.473958978,-0.757352213,2.433170927,3.942294088,-1.882322046,4.610939226,6.149075968,0.17474125
kimi-version,CE,anthropic__claude-sonnet-4.6,150,C,10.0,5.0,3.164179,17.0,0.047227,0.5,0.450704,6.0,2.0,0.616162,71.0,4.0,17.75,2.93309811,-0.208647549,-0.438193564,-0.427981317,-1.753783389,-0.782466531,-0.361007797,1.120037315,0.933253835,-1.825273518,2.936357396,9.342405822,-0.906243632
kimi-version,CE,anthropic__claude-sonnet-4.6,151,B,6.0,3.0,2.952381,8.0,0.070295,0.428571,0.326087,3.0,0.0,0.485294,46.0,4.0,11.5,1.091971935,-1.31318725,-0.756245227,-1.196748653,-1.295928125,-1.287617117,-1.424351509,0.135187105,-0.571266292,-1.905305107,1.116159755,9.342405822,-1.403629327
kimi-version,CE,anthropic__claude-sonnet-4.6,152,B,6.0,8.0,2.797101,21.0,0.040538,0.871429,0.680556,9.0,0.0,0.533898,72.0,3.0,24.0,1.091971935,1.448162002,-0.989425248,-0.086306946,-1.886547125,1.844303783,1.600295066,2.104887524,-0.571266292,-1.875581604,3.009165302,6.149075968,-0.408857938
