version,direction,dataset,judge_model,sample_id,human_candidate,top1_candidate,human_rank,human_is_top1,human_is_top2_or_better
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,137,A,C,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,138,B,C,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,139,A,A,1,True,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,140,B,C,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,141,B,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,142,C,A,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,143,B,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,144,A,C,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,145,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,146,B,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,147,A,C,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,148,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,149,B,C,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,150,C,A,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,151,B,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,152,B,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,153,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,154,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,155,A,C,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,156,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,157,C,A,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,158,B,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,159,B,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,160,C,A,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,161,B,A,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,162,C,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,163,C,A,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,164,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,165,C,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,166,A,C,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,167,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,168,A,B,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,169,A,C,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,170,C,A,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,171,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,172,A,C,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,173,C,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,174,B,C,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,175,C,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,176,B,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,177,C,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,178,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,179,C,B,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,180,A,B,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,181,B,A,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,182,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,183,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,184,A,C,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,185,B,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,186,B,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,187,B,C,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,188,B,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,189,B,C,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,190,A,B,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,191,A,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,192,B,A,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,193,A,A,1,True,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,194,C,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,195,B,C,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,196,C,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,197,C,A,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,198,C,B,3,False,False
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,199,C,B,2,False,True
kimi-version,EC,ffn_200ec,google__gemini-3-flash-preview,200,B,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,001,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,002,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,003,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,004,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,005,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,006,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,007,C,C,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,008,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,009,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,010,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,011,B,B,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,012,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,013,A,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,014,A,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,015,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,016,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,017,B,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,018,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,019,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,020,B,B,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,021,C,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,022,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,023,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,024,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,025,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,026,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,027,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,028,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,029,B,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,030,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,031,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,032,B,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,033,A,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,034,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,035,A,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,036,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,037,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,038,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,039,C,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,040,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,041,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,042,A,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,043,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,044,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,045,B,B,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,046,C,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,047,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,048,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,049,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,050,B,B,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,051,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,052,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,053,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,054,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,055,A,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,056,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,057,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,058,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,059,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,060,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,061,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,062,B,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,063,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,064,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,065,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,066,C,C,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,067,B,B,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,068,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,069,C,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,070,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,071,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,072,C,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,073,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,074,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,075,C,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,076,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,077,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,078,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,079,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,080,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,081,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,082,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,083,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,084,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,085,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,086,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,087,B,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,088,B,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,089,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,090,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,091,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,092,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,093,B,B,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,094,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,095,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,096,C,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,097,A,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,098,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,099,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,100,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,101,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,102,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,103,B,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,104,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,105,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,106,C,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,107,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,108,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,109,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,110,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,111,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,112,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,113,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,114,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,115,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,116,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,117,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,118,B,B,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,119,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,120,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,121,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,122,B,B,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,123,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,124,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,125,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,126,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,127,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,128,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,129,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,130,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,131,A,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,132,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,133,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,134,C,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,135,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,136,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,137,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,138,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,139,A,A,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,140,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,141,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,142,C,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,143,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,144,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,145,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,146,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,147,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,148,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,149,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,150,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,151,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,152,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,153,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,154,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,155,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,156,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,157,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,158,B,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,159,B,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,160,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,161,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,162,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,163,C,C,1,True,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,164,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,165,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,166,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,167,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,168,A,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,169,A,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,170,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,171,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,172,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,173,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,174,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,175,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,176,B,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,177,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,178,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,179,C,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,180,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,181,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,182,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,183,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,184,A,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,185,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,186,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,187,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,188,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,189,B,C,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,190,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,191,A,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,192,B,A,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,193,A,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,194,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,195,B,C,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,196,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,197,C,A,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,198,C,B,3,False,False
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,199,C,B,2,False,True
kimi-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,200,B,A,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,001,C,B,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,002,A,B,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,003,C,B,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,004,B,C,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,005,C,A,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,006,A,C,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,007,C,C,1,True,True
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,008,C,A,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,009,C,A,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,010,C,B,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,011,B,C,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,012,A,B,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,013,A,B,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,014,A,C,2,False,True
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,015,B,C,3,False,False
kimi-version,EC,ffn_200ec,moonshotai__kimi-k2.5,016,C,B,3,False,False
