id,language,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length
zh_native_00208,zh,6.0,4.0,3.518519,21.0,0.130316,0.521739,0.285714,4.0,0.0,10.0,28.0,1.0,28.0
zh_native_00209,zh,5.0,4.0,5.090909,30.0,0.15427,0.566071,0.411765,0.0,0.0,11.0,34.0,1.0,34.0
zh_native_00210,zh,9.0,3.0,5.131579,32.0,0.135042,0.737097,0.384615,15.0,0.0,14.0,39.0,1.0,39.0
zh_native_00211,zh,5.0,5.0,4.137931,28.0,0.142687,0.538462,0.466667,2.0,2.0,11.0,30.0,1.0,30.0
zh_native_00212,zh,5.0,5.0,4.090909,22.0,0.123967,0.648077,0.352941,8.0,0.0,12.0,34.0,1.0,34.0
zh_native_00213,zh,8.0,5.0,4.258065,29.0,0.137357,0.481481,0.34375,3.0,0.0,12.25,32.0,1.0,32.0
zh_native_00214,zh,5.0,4.0,3.740741,22.0,0.138546,0.568182,0.321429,6.0,0.0,10.25,28.0,1.0,28.0
zh_native_00215,zh,6.0,6.0,5.604651,38.0,0.130341,0.495833,0.477273,3.0,2.0,16.0,44.0,1.0,44.0
zh_native_00216,zh,3.0,6.0,3.5,26.0,0.125,0.493478,0.517241,0.0,0.0,10.25,29.0,1.0,29.0
zh_native_00217,zh,5.0,6.0,5.603774,36.0,0.105732,0.571053,0.388889,5.0,0.0,16.25,54.0,1.0,54.0
zh_native_00218,zh,3.0,4.0,3.870968,24.0,0.12487,0.375,0.40625,0.0,0.0,10.0,32.0,1.0,32.0
zh_native_00219,zh,4.0,6.0,4.516129,29.0,0.145682,0.618519,0.46875,0.0,7.0,11.5,32.0,1.0,32.0
zh_native_00220,zh,5.0,5.0,4.875,30.0,0.121875,0.625714,0.536585,6.0,1.0,15.75,41.0,1.0,41.0
zh_native_00221,zh,6.0,5.0,4.895833,39.0,0.101997,0.633824,0.469388,4.0,0.0,17.25,49.0,1.0,49.0
zh_native_00222,zh,3.0,5.0,7.361702,45.0,0.156632,0.514286,0.5,0.0,0.0,15.25,48.0,1.0,48.0
zh_native_00223,zh,2.0,4.0,4.583333,26.0,0.127315,0.6,0.486486,0.0,0.0,11.75,37.0,1.0,37.0
zh_native_00224,zh,6.0,5.0,3.6,21.0,0.102857,0.673214,0.472222,3.0,0.0,13.5,36.0,1.0,36.0
zh_native_00225,zh,1.0,3.0,2.571429,6.0,0.183673,0.416667,0.466667,0.0,0.0,5.0,15.0,1.0,15.0
zh_native_00226,zh,6.0,4.0,5.685714,26.0,0.162449,0.74375,0.472222,8.0,0.0,11.75,36.0,1.0,36.0
zh_native_00227,zh,5.0,5.0,3.962963,15.0,0.146776,0.668182,0.428571,6.0,1.0,10.0,28.0,1.0,28.0
zh_native_00228,zh,2.0,3.0,2.384615,5.0,0.183432,0.583333,0.5,0.0,0.0,5.5,14.0,1.0,14.0
zh_native_00229,zh,2.0,4.0,4.676471,24.0,0.137543,0.551923,0.514286,0.0,0.0,12.5,35.0,1.0,35.0
zh_native_00230,zh,5.0,5.0,5.138889,33.0,0.142747,0.448437,0.459459,0.0,1.0,13.25,37.0,1.0,37.0
zh_native_00231,zh,2.0,3.0,3.285714,12.0,0.156463,0.761111,0.636364,0.0,0.0,9.5,22.0,1.0,22.0
zh_native_00232,zh,2.0,4.0,5.705882,25.0,0.16782,0.425926,0.457143,0.0,1.0,11.25,35.0,1.0,35.0
zh_native_00233,zh,3.0,4.0,2.352941,7.0,0.138408,0.566667,0.444444,0.0,0.0,5.75,18.0,1.0,18.0
zh_native_00234,zh,5.0,5.0,4.769231,39.0,0.122288,0.602778,0.425,3.0,2.0,15.5,40.0,1.0,40.0
zh_native_00235,zh,4.0,3.0,4.666667,18.0,0.259259,0.366667,0.421053,0.0,0.0,7.25,19.0,1.0,19.0
zh_native_00236,zh,3.0,6.0,5.363636,24.0,0.162534,0.507407,0.470588,0.0,1.0,11.25,34.0,1.0,34.0
zh_native_00237,zh,4.0,5.0,4.685714,25.0,0.133878,0.624194,0.416667,0.0,0.0,13.5,36.0,1.0,36.0
zh_native_00238,zh,3.0,4.0,4.208333,16.0,0.175347,0.676316,0.52,3.0,1.0,9.25,25.0,1.0,25.0
zh_native_00239,zh,8.0,5.0,4.0,25.0,0.133333,0.608696,0.258065,3.0,0.0,11.25,31.0,1.0,31.0
zh_native_00240,zh,1.0,3.0,2.8,11.0,0.14,0.58,0.428571,0.0,1.0,7.0,21.0,1.0,21.0
zh_native_00241,zh,5.0,4.0,4.818182,15.0,0.219008,0.388889,0.217391,0.0,0.0,6.25,23.0,1.0,23.0
zh_native_00242,zh,2.0,3.0,2.7,6.0,0.27,0.785714,0.454545,0.0,0.0,3.25,11.0,1.0,11.0
zh_native_00243,zh,4.0,5.0,3.588235,15.0,0.211073,0.667857,0.388889,3.0,1.0,6.0,18.0,1.0,18.0
zh_native_00244,zh,6.0,4.0,3.705882,28.0,0.108997,0.384783,0.342857,0.0,0.0,9.75,35.0,1.0,35.0
zh_native_00245,zh,6.0,4.0,3.965517,24.0,0.136742,0.406522,0.233333,0.0,1.0,8.5,30.0,1.0,30.0
zh_native_00246,zh,4.0,6.0,3.75,28.0,0.117188,0.451852,0.393939,3.0,1.0,11.75,33.0,1.0,33.0
zh_native_00247,zh,4.0,4.0,3.944444,18.0,0.219136,0.5,0.368421,3.0,0.0,7.25,19.0,1.0,19.0
zh_native_00248,zh,8.0,6.0,5.04878,38.0,0.123141,0.344118,0.309524,0.0,1.0,12.75,42.0,1.0,42.0
zh_native_00249,zh,4.0,7.0,4.423077,26.0,0.170118,0.492105,0.407407,0.0,0.0,9.0,27.0,1.0,27.0
zh_native_00250,zh,5.0,4.0,5.709677,30.0,0.184183,0.542857,0.34375,5.0,1.0,11.75,32.0,1.0,32.0
zh_native_00251,zh,9.0,6.0,4.289474,33.0,0.112881,0.414516,0.3,3.0,1.0,11.75,40.0,2.0,20.0
zh_native_00252,zh,4.0,4.0,4.636364,30.0,0.140496,0.373077,0.382353,4.0,0.0,11.5,34.0,1.0,34.0
zh_native_00253,zh,4.0,5.0,5.1,32.0,0.1275,0.401515,0.292683,0.0,1.0,13.5,41.0,1.0,41.0
zh_native_00254,zh,4.0,5.0,3.24,16.0,0.1296,0.458696,0.307692,0.0,0.0,9.0,26.0,1.0,26.0
zh_native_00255,zh,5.0,6.0,5.592593,26.0,0.207133,0.425,0.214286,0.0,1.0,9.5,28.0,1.0,28.0
zh_native_00256,zh,5.0,5.0,3.615385,21.0,0.092702,0.374138,0.4,0.0,1.0,10.75,40.0,1.0,40.0
zh_native_00257,zh,7.0,6.0,4.076923,28.0,0.104536,0.511667,0.325,9.0,0.0,10.75,40.0,1.0,40.0
zh_native_00258,zh,2.0,3.0,2.9,9.0,0.29,0.444444,0.363636,0.0,0.0,3.25,11.0,1.0,11.0
zh_native_00259,zh,2.0,3.0,4.333333,16.0,0.240741,0.4,0.368421,0.0,0.0,5.75,19.0,1.0,19.0
zh_native_00260,zh,2.0,3.0,2.6875,8.0,0.167969,0.433333,0.411765,0.0,0.0,5.0,17.0,1.0,17.0
zh_native_00261,zh,2.0,3.0,3.105263,11.0,0.163435,0.408333,0.4,0.0,0.0,5.0,20.0,1.0,20.0
zh_native_00262,zh,6.0,4.0,3.325581,21.0,0.077339,0.5375,0.5,0.0,1.0,13.5,44.0,1.0,44.0
zh_native_00263,zh,3.0,3.0,3.611111,9.0,0.200617,0.40625,0.473684,0.0,0.0,6.5,19.0,1.0,19.0
zh_native_00264,zh,2.0,4.0,4.111111,18.0,0.228395,0.584375,0.578947,0.0,0.0,6.75,19.0,1.0,19.0
zh_native_00265,zh,4.0,4.0,3.565217,20.0,0.155009,0.315789,0.208333,0.0,0.0,6.0,24.0,1.0,24.0
zh_native_00266,zh,7.0,7.0,3.37931,24.0,0.116528,0.276087,0.3,0.0,3.0,7.5,30.0,1.0,30.0
zh_native_00267,zh,5.0,3.0,3.16,13.0,0.1264,0.302381,0.5,0.0,0.0,9.0,26.0,1.0,26.0
zh_native_00268,zh,5.0,6.0,4.709677,24.0,0.151925,0.2675,0.34375,0.0,0.0,10.25,32.0,1.0,32.0
zh_native_00269,zh,3.0,6.0,4.181818,19.0,0.190083,0.465789,0.347826,0.0,0.0,8.25,23.0,1.0,23.0
zh_native_00270,zh,4.0,7.0,4.62069,27.0,0.159334,0.48,0.366667,2.0,1.0,8.75,30.0,1.0,30.0
zh_native_00271,zh,2.0,6.0,3.857143,18.0,0.183673,0.4375,0.409091,0.0,1.0,6.0,22.0,1.0,22.0
zh_native_00272,zh,2.0,3.0,2.0,4.0,0.2,0.6,0.363636,0.0,0.0,4.25,11.0,1.0,11.0
zh_native_00273,zh,2.0,4.0,2.6875,8.0,0.167969,0.678571,0.352941,0.0,0.0,5.25,17.0,1.0,17.0
zh_native_00274,zh,3.0,3.0,2.333333,7.0,0.259259,0.416667,0.0,0.0,0.0,3.25,10.0,1.0,10.0
zh_native_00275,zh,4.0,6.0,3.586207,17.0,0.123662,0.530435,0.3,1.0,1.0,10.75,30.0,1.0,30.0
zh_native_00276,zh,5.0,5.0,3.521739,18.0,0.153119,0.642857,0.333333,0.0,1.0,10.0,24.0,1.0,24.0
zh_native_00277,zh,5.0,5.0,4.344828,21.0,0.149822,0.521739,0.266667,3.0,0.0,10.25,30.0,1.0,30.0
zh_native_00278,zh,3.0,4.0,4.4,14.0,0.293333,0.423077,0.375,0.0,0.0,5.0,16.0,1.0,16.0
zh_native_00279,zh,6.0,4.0,4.47619,34.0,0.106576,0.481429,0.372093,12.0,1.0,16.0,43.0,1.0,43.0
zh_native_00280,zh,6.0,4.0,4.181818,15.0,0.190083,0.571053,0.26087,5.0,0.0,7.5,23.0,1.0,23.0
zh_native_00281,zh,5.0,5.0,4.529412,25.0,0.133218,0.408621,0.371429,3.0,0.0,12.75,35.0,1.0,35.0
zh_native_00282,zh,9.0,5.0,4.416667,24.0,0.122685,0.387097,0.324324,4.0,2.0,12.75,37.0,1.0,37.0
zh_native_00283,zh,4.0,5.0,4.151515,19.0,0.125803,0.530357,0.382353,5.0,1.0,11.75,34.0,1.0,34.0
zh_native_00284,zh,4.0,4.0,3.352941,11.0,0.197232,0.433333,0.333333,0.0,0.0,6.5,18.0,1.0,18.0
zh_native_00285,zh,4.0,5.0,4.631579,17.0,0.243767,0.46875,0.2,2.0,0.0,8.0,20.0,1.0,20.0
zh_native_00286,zh,7.0,4.0,3.0,8.0,0.130435,0.386364,0.416667,3.0,0.0,9.25,24.0,1.0,24.0
zh_native_00287,zh,3.0,4.0,3.8,20.0,0.152,0.492105,0.384615,0.0,0.0,8.0,26.0,1.0,26.0
zh_native_00288,zh,5.0,4.0,3.948718,26.0,0.101249,0.485714,0.425,0.0,0.0,12.0,40.0,1.0,40.0
zh_native_00289,zh,7.0,5.0,5.575,31.0,0.139375,0.638889,0.487805,7.0,1.0,11.5,41.0,1.0,41.0
zh_native_00290,zh,1.0,2.0,2.428571,5.0,0.346939,0.5,0.5,0.0,0.0,2.75,8.0,1.0,8.0
zh_native_00291,zh,1.0,4.0,2.636364,9.0,0.239669,0.486364,0.333333,0.0,0.0,4.25,12.0,1.0,12.0
zh_native_00292,zh,3.0,6.0,4.394737,25.0,0.115651,0.475,0.435897,0.0,0.0,14.25,39.0,1.0,39.0
zh_native_00293,zh,1.0,3.0,2.222222,5.0,0.246914,0.483333,0.5,0.0,1.0,4.0,10.0,1.0,10.0
zh_native_00294,zh,6.0,4.0,3.625,24.0,0.113281,0.303571,0.333333,1.0,1.0,8.75,33.0,1.0,33.0
zh_native_00295,zh,5.0,5.0,4.421053,30.0,0.116343,0.378788,0.410256,0.0,0.0,10.75,39.0,1.0,39.0
zh_native_00296,zh,3.0,4.0,5.153846,22.0,0.198225,0.56,0.37037,0.0,0.0,8.5,27.0,1.0,27.0
zh_native_00297,zh,5.0,5.0,4.75,27.0,0.131944,0.605556,0.405405,0.0,2.0,11.25,37.0,1.0,37.0
zh_native_00298,zh,4.0,4.0,3.72,15.0,0.1488,0.431579,0.153846,3.0,0.0,8.75,26.0,1.0,26.0
zh_native_00299,zh,5.0,3.0,5.047619,30.0,0.120181,0.614286,0.44186,5.0,0.0,13.5,43.0,1.0,43.0
zh_native_00300,zh,5.0,4.0,5.172414,23.0,0.178359,0.681818,0.366667,2.0,0.0,10.75,30.0,1.0,30.0
zh_native_00301,zh,2.0,4.0,4.590909,18.0,0.208678,0.588095,0.565217,3.0,0.0,8.25,23.0,1.0,23.0
zh_native_00302,zh,5.0,5.0,4.354839,16.0,0.140479,0.614,0.34375,4.0,0.0,11.0,32.0,1.0,32.0
zh_native_00303,zh,1.0,4.0,2.461538,8.0,0.189349,0.635,0.571429,0.0,1.0,5.0,14.0,1.0,14.0
zh_native_00304,zh,5.0,6.0,3.59375,24.0,0.112305,0.564583,0.393939,0.0,0.0,11.25,33.0,1.0,33.0
zh_native_00305,zh,4.0,6.0,6.266667,37.0,0.139259,0.602778,0.5,0.0,2.0,17.5,46.0,1.0,46.0
zh_native_00306,zh,4.0,4.0,4.222222,15.0,0.234568,0.54375,0.35,0.0,0.0,7.25,20.0,2.0,10.0
zh_native_00307,zh,8.0,6.0,4.071429,28.0,0.145408,0.458333,0.275862,0.0,0.0,11.25,29.0,1.0,29.0
zh_native_00308,zh,6.0,5.0,4.911765,27.0,0.144464,0.453571,0.4,2.0,1.0,12.25,35.0,1.0,35.0
zh_native_00309,zh,6.0,5.0,6.325,33.0,0.158125,0.490323,0.414634,0.0,1.0,14.5,41.0,1.0,41.0
zh_native_00310,zh,5.0,6.0,3.892857,15.0,0.139031,0.508333,0.37931,5.0,0.0,9.75,29.0,1.0,29.0
zh_native_00311,zh,8.0,6.0,5.511628,36.0,0.128177,0.41,0.340909,0.0,0.0,15.5,44.0,1.0,44.0
zh_native_00312,zh,2.0,4.0,2.846154,8.0,0.218935,0.333333,0.5,0.0,1.0,5.0,14.0,1.0,14.0
zh_native_00313,zh,6.0,4.0,4.870968,31.0,0.157128,0.5,0.21875,7.0,0.0,10.0,32.0,1.0,32.0
zh_native_00314,zh,1.0,3.0,2.230769,7.0,0.171598,0.395455,0.5,0.0,0.0,4.75,14.0,1.0,14.0
zh_native_00315,zh,7.0,6.0,4.709677,26.0,0.151925,0.374,0.28125,3.0,0.0,10.75,32.0,1.0,32.0
zh_native_00316,zh,4.0,5.0,4.117647,28.0,0.121107,0.287931,0.371429,0.0,0.0,11.0,35.0,1.0,35.0
zh_native_00317,zh,6.0,6.0,4.848485,22.0,0.146924,0.408,0.323529,5.0,0.0,10.75,34.0,1.0,34.0
zh_native_00318,zh,4.0,4.0,4.678571,23.0,0.167092,0.602174,0.275862,0.0,0.0,10.0,29.0,1.0,29.0
zh_native_00319,zh,5.0,5.0,5.823529,32.0,0.17128,0.621429,0.514286,3.0,0.0,11.75,35.0,1.0,35.0
zh_native_00320,zh,3.0,3.0,1.916667,4.0,0.159722,0.435,0.461538,0.0,0.0,4.75,13.0,1.0,13.0
zh_native_00321,zh,2.0,4.0,2.4,9.0,0.12,0.446667,0.333333,0.0,0.0,6.25,21.0,1.0,21.0
zh_native_00322,zh,3.0,6.0,3.222222,28.0,0.089506,0.687037,0.243243,1.0,0.0,13.0,37.0,1.0,37.0
zh_native_00323,zh,3.0,4.0,4.421053,17.0,0.232687,0.533333,0.3,0.0,0.0,6.5,20.0,1.0,20.0
zh_native_00324,zh,5.0,4.0,3.36,16.0,0.1344,0.7175,0.538462,1.0,1.0,8.75,26.0,1.0,26.0
zh_native_00325,zh,3.0,5.0,3.88,23.0,0.1552,0.406522,0.461538,0.0,3.0,8.75,26.0,1.0,26.0
zh_native_00326,zh,2.0,4.0,3.375,15.0,0.210938,0.475,0.470588,0.0,0.0,6.0,17.0,1.0,17.0
zh_native_00327,zh,4.0,7.0,3.619048,19.0,0.172336,0.459375,0.318182,0.0,0.0,8.25,22.0,1.0,22.0
zh_native_00328,zh,3.0,5.0,3.304348,13.0,0.143667,0.51,0.291667,0.0,0.0,7.25,24.0,1.0,24.0
zh_native_00329,zh,8.0,6.0,7.243902,38.0,0.176681,0.657813,0.452381,6.0,0.0,14.0,42.0,1.0,42.0
zh_native_00330,zh,2.0,2.0,2.111111,5.0,0.234568,0.3125,0.4,0.0,0.0,3.25,10.0,1.0,10.0
zh_native_00331,zh,5.0,4.0,4.583333,22.0,0.190972,0.344118,0.28,3.0,0.0,7.75,25.0,1.0,25.0
zh_native_00332,zh,4.0,5.0,3.7,23.0,0.123333,0.455769,0.322581,3.0,0.0,8.75,31.0,1.0,31.0
zh_native_00333,zh,3.0,4.0,3.125,18.0,0.130208,0.571429,0.44,0.0,0.0,9.25,25.0,1.0,25.0
zh_native_00334,zh,5.0,5.0,4.266667,20.0,0.142222,0.5125,0.516129,2.0,0.0,12.25,31.0,1.0,31.0
zh_native_00335,zh,2.0,4.0,3.095238,13.0,0.147392,0.563158,0.409091,0.0,0.0,8.25,22.0,1.0,22.0
zh_native_00336,zh,3.0,3.0,3.481481,11.0,0.128944,0.683333,0.571429,0.0,0.0,10.25,28.0,1.0,28.0
zh_native_00337,zh,3.0,4.0,4.527778,24.0,0.125772,0.545,0.459459,0.0,2.0,10.0,37.0,1.0,37.0
zh_native_00338,zh,6.0,4.0,3.090909,14.0,0.140496,0.4175,0.217391,0.0,0.0,7.5,23.0,1.0,23.0
zh_native_00339,zh,4.0,4.0,3.047619,11.0,0.145125,0.769444,0.545455,2.0,0.0,7.5,22.0,1.0,22.0
zh_native_00340,zh,2.0,4.0,3.913043,13.0,0.170132,0.635,0.5,0.0,0.0,8.0,24.0,1.0,24.0
zh_native_00341,zh,6.0,5.0,3.785714,28.0,0.135204,0.530435,0.344828,5.0,1.0,11.0,29.0,1.0,29.0
zh_native_00342,zh,3.0,6.0,2.578947,12.0,0.135734,0.596429,0.25,0.0,0.0,6.0,20.0,1.0,20.0
zh_native_00343,zh,6.0,5.0,4.12,20.0,0.1648,0.635714,0.423077,5.0,0.0,10.5,26.0,1.0,26.0
zh_native_00344,zh,2.0,3.0,2.928571,11.0,0.209184,0.666667,0.333333,0.0,0.0,5.5,15.0,1.0,15.0
zh_native_00345,zh,1.0,4.0,2.1,7.0,0.105,0.373529,0.47619,0.0,0.0,5.0,21.0,1.0,21.0
zh_native_00346,zh,5.0,5.0,3.285714,14.0,0.156463,0.529412,0.318182,8.0,1.0,7.0,22.0,1.0,22.0
zh_native_00347,zh,9.0,4.0,4.627451,39.0,0.090734,0.58875,0.326923,5.0,0.0,17.5,52.0,1.0,52.0
zh_native_00348,zh,3.0,5.0,4.3,27.0,0.1075,0.562121,0.512195,3.0,0.0,12.75,41.0,1.0,41.0
zh_native_00349,zh,5.0,5.0,5.558824,30.0,0.163495,0.617308,0.457143,6.0,0.0,13.0,35.0,1.0,35.0
zh_native_00350,zh,4.0,5.0,4.0,27.0,0.111111,0.472414,0.27027,0.0,1.0,12.0,37.0,1.0,37.0
zh_native_00351,zh,3.0,5.0,3.580645,19.0,0.115505,0.364815,0.40625,3.0,0.0,10.0,32.0,1.0,32.0
zh_native_00352,zh,2.0,3.0,3.619048,19.0,0.172336,0.608824,0.5,0.0,1.0,7.25,22.0,1.0,22.0
zh_native_00353,zh,6.0,5.0,4.461538,29.0,0.114398,0.510938,0.3,2.0,1.0,10.75,40.0,1.0,40.0
zh_native_00354,zh,4.0,6.0,3.72549,29.0,0.073049,0.377381,0.423077,0.0,2.0,15.0,52.0,1.0,52.0
zh_native_00355,zh,6.0,5.0,5.285714,38.0,0.107872,0.581707,0.46,4.0,0.0,18.0,50.0,1.0,50.0
zh_native_00356,zh,6.0,5.0,5.324324,21.0,0.143901,0.535714,0.342105,3.0,0.0,12.75,38.0,1.0,38.0
zh_native_00357,zh,4.0,5.0,4.651163,37.0,0.108167,0.554286,0.454545,4.0,0.0,15.25,44.0,1.0,44.0
zh_native_00358,zh,3.0,4.0,4.266667,23.0,0.094815,0.511765,0.586957,0.0,0.0,14.75,46.0,1.0,46.0
zh_native_00359,zh,4.0,4.0,3.129032,20.0,0.100937,0.44,0.34375,0.0,0.0,9.0,32.0,1.0,32.0
zh_native_00360,zh,5.0,4.0,3.939394,20.0,0.119376,0.298214,0.441176,0.0,0.0,10.5,34.0,1.0,34.0
zh_native_00361,zh,5.0,4.0,4.219512,28.0,0.102915,0.44375,0.428571,6.0,0.0,15.0,42.0,1.0,42.0
zh_native_00362,zh,5.0,3.0,3.6875,22.0,0.115234,0.479545,0.272727,0.0,0.0,9.75,33.0,1.0,33.0
zh_native_00363,zh,4.0,3.0,3.142857,13.0,0.14966,0.432353,0.272727,4.0,0.0,7.0,22.0,1.0,22.0
zh_native_00364,zh,2.0,6.0,3.821429,15.0,0.13648,0.41,0.413793,0.0,0.0,8.75,29.0,1.0,29.0
zh_native_00365,zh,7.0,4.0,6.225,38.0,0.155625,0.545455,0.365854,0.0,2.0,15.5,41.0,1.0,41.0
zh_native_00366,zh,1.0,4.0,3.5,13.0,0.21875,0.583333,0.411765,0.0,0.0,5.5,17.0,1.0,17.0
zh_native_00367,zh,3.0,4.0,3.047619,9.0,0.145125,0.615625,0.454545,2.0,0.0,7.25,22.0,1.0,22.0
zh_native_00368,zh,4.0,4.0,2.966667,14.0,0.098889,0.730952,0.419355,2.0,0.0,10.5,31.0,1.0,31.0
zh_native_00369,zh,2.0,4.0,3.310345,19.0,0.11415,0.543478,0.366667,0.0,0.0,8.75,30.0,1.0,30.0
zh_native_00370,zh,4.0,4.0,3.147059,17.0,0.092561,0.551923,0.428571,0.0,0.0,10.5,35.0,1.0,35.0
zh_native_00371,zh,6.0,6.0,5.34,46.0,0.1068,0.534146,0.333333,0.0,2.0,18.75,51.0,1.0,51.0
zh_native_00372,zh,5.0,5.0,3.657143,22.0,0.10449,0.488462,0.361111,1.0,2.0,10.75,36.0,1.0,36.0
zh_native_00373,zh,4.0,5.0,4.5625,25.0,0.142578,0.494231,0.545455,0.0,1.0,11.5,33.0,1.0,33.0
zh_native_00374,zh,6.0,5.0,5.714286,27.0,0.204082,0.68125,0.448276,5.0,0.0,10.5,29.0,1.0,29.0
zh_native_00375,zh,3.0,4.0,4.21875,17.0,0.131836,0.507692,0.424242,0.0,0.0,10.25,33.0,1.0,33.0
zh_native_00376,zh,4.0,5.0,5.28125,31.0,0.165039,0.47037,0.393939,0.0,1.0,12.25,33.0,1.0,33.0
zh_native_00377,zh,6.0,4.0,4.03125,28.0,0.125977,0.571154,0.424242,0.0,0.0,12.0,33.0,1.0,33.0
zh_native_00378,zh,4.0,5.0,5.448276,25.0,0.187872,0.529167,0.433333,0.0,1.0,9.75,30.0,1.0,30.0
zh_native_00379,zh,3.0,3.0,2.125,9.0,0.132812,0.346154,0.352941,0.0,1.0,5.0,17.0,1.0,17.0
zh_native_00380,zh,5.0,5.0,4.673469,34.0,0.095377,0.620513,0.38,3.0,0.0,16.5,50.0,1.0,50.0
zh_native_00381,zh,3.0,5.0,3.725,19.0,0.093125,0.596429,0.463415,0.0,1.0,11.5,41.0,1.0,41.0
zh_native_00382,zh,5.0,6.0,3.92,24.0,0.1568,0.5775,0.346154,7.0,0.0,10.25,26.0,1.0,26.0
zh_native_00383,zh,6.0,5.0,5.038462,23.0,0.193787,0.486957,0.444444,0.0,0.0,9.75,27.0,1.0,27.0
zh_native_00384,zh,6.0,5.0,4.45098,36.0,0.087274,0.60125,0.415094,4.0,1.0,18.0,53.0,2.0,26.5
zh_native_00385,zh,5.0,5.0,5.1,30.0,0.17,0.596154,0.516129,2.0,4.0,12.25,31.0,1.0,31.0
zh_native_00386,zh,5.0,6.0,4.555556,32.0,0.126543,0.480303,0.405405,3.0,1.0,12.75,37.0,1.0,37.0
zh_native_00387,zh,5.0,5.0,6.277778,34.0,0.174383,0.44,0.540541,0.0,1.0,12.25,37.0,1.0,37.0
zh_native_00388,zh,2.0,4.0,3.0,12.0,0.12,0.590909,0.5,0.0,0.0,8.75,26.0,1.0,26.0
zh_native_00389,zh,4.0,5.0,3.4,22.0,0.113333,0.494444,0.354839,0.0,0.0,10.25,31.0,1.0,31.0
zh_native_00390,zh,3.0,4.0,2.954545,15.0,0.134298,0.570588,0.521739,0.0,0.0,8.75,23.0,1.0,23.0
zh_native_00391,zh,10.0,7.0,4.522727,29.0,0.102789,0.344828,0.222222,0.0,1.0,10.5,45.0,1.0,45.0
zh_native_00392,zh,4.0,5.0,3.375,23.0,0.140625,0.379545,0.28,0.0,0.0,7.25,25.0,1.0,25.0
zh_native_00393,zh,4.0,5.0,4.064516,28.0,0.131113,0.48,0.1875,4.0,0.0,8.0,32.0,1.0,32.0
zh_native_00394,zh,3.0,5.0,2.545455,14.0,0.115702,0.575,0.391304,0.0,0.0,7.75,23.0,1.0,23.0
zh_native_00395,zh,3.0,3.0,2.529412,9.0,0.148789,0.428571,0.333333,1.0,0.0,6.0,18.0,1.0,18.0
zh_native_00396,zh,6.0,6.0,4.921053,35.0,0.129501,0.64697,0.358974,1.0,0.0,15.0,39.0,1.0,39.0
zh_native_00397,zh,4.0,6.0,3.48,18.0,0.1392,0.397619,0.307692,0.0,2.0,8.75,26.0,1.0,26.0
zh_native_00398,zh,4.0,3.0,2.9,15.0,0.145,0.3125,0.190476,1.0,2.0,7.0,21.0,1.0,21.0
zh_native_00399,zh,4.0,5.0,4.703704,21.0,0.174211,0.454545,0.357143,0.0,0.0,9.0,28.0,1.0,28.0
zh_native_00400,zh,5.0,6.0,7.030303,31.0,0.213039,0.522,0.411765,5.0,1.0,11.75,34.0,1.0,34.0
zh_native_00401,zh,2.0,3.0,2.789474,13.0,0.146814,0.3125,0.3,0.0,0.0,5.75,20.0,1.0,20.0
zh_native_00402,zh,6.0,6.0,4.307692,24.0,0.16568,0.194444,0.259259,6.0,1.0,3.5,27.0,1.0,27.0
zh_native_00403,zh,6.0,6.0,5.938776,48.0,0.1212,0.370238,0.34,3.0,1.0,13.0,50.0,1.0,50.0
zh_native_00404,zh,4.0,5.0,4.62963,25.0,0.171468,0.606818,0.357143,2.0,0.0,8.0,28.0,1.0,28.0
zh_native_00405,zh,5.0,4.0,5.37931,27.0,0.185493,0.472917,0.233333,0.0,1.0,9.5,30.0,1.0,30.0
zh_native_00406,zh,3.0,6.0,3.035714,20.0,0.108418,0.564286,0.448276,0.0,0.0,9.75,29.0,1.0,29.0
zh_native_00407,zh,3.0,5.0,5.384615,18.0,0.207101,0.580435,0.518519,2.0,1.0,10.0,27.0,1.0,27.0
zh_native_00408,zh,3.0,4.0,4.125,20.0,0.171875,0.4175,0.44,1.0,1.0,8.5,25.0,1.0,25.0
zh_native_00409,zh,5.0,4.0,4.757576,27.0,0.144169,0.481481,0.411765,0.0,1.0,12.0,34.0,1.0,34.0
zh_native_00410,zh,3.0,4.0,3.69697,17.0,0.112029,0.524138,0.382353,0.0,1.0,11.75,34.0,1.0,34.0
zh_native_00411,zh,4.0,4.0,3.322581,15.0,0.10718,0.533333,0.34375,3.0,1.0,11.0,32.0,1.0,32.0
zh_native_00412,zh,7.0,5.0,3.212766,17.0,0.068357,0.623684,0.416667,8.0,4.0,15.75,48.0,1.0,48.0
zh_native_00413,zh,3.0,4.0,3.888889,22.0,0.144033,0.428261,0.535714,0.0,0.0,9.75,28.0,1.0,28.0
zh_native_00414,zh,7.0,4.0,4.151515,24.0,0.125803,0.457407,0.294118,0.0,0.0,12.0,34.0,1.0,34.0
zh_native_00415,zh,6.0,5.0,4.255319,35.0,0.090539,0.539744,0.416667,2.0,1.0,17.0,48.0,1.0,48.0
zh_native_00416,zh,1.0,2.0,3.071429,9.0,0.219388,0.727273,0.533333,0.0,0.0,5.25,15.0,1.0,15.0
