id,language,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length
en_native_00212,en,6.0,8.0,3.822222,37.0,0.084938,0.583333,0.521739,6.0,2.0,6.0,46.0,1.0,46.0
en_native_00213,en,4.0,6.0,4.022727,27.0,0.091426,0.868421,0.533333,5.0,0.0,6.285714,45.0,1.0,45.0
en_native_00214,en,6.0,8.0,4.186047,29.0,0.09735,0.51087,0.522727,9.0,0.0,5.857143,44.0,1.0,44.0
en_native_00215,en,2.0,5.0,3.24,21.0,0.1296,0.731818,0.653846,5.0,0.0,3.571429,26.0,1.0,26.0
en_native_00216,en,2.0,6.0,2.4,8.0,0.08,0.494118,0.709677,1.0,2.0,3.285714,31.0,1.0,31.0
en_native_00217,en,2.0,4.0,2.615385,11.0,0.201183,0.428571,0.5,3.0,2.0,1.285714,14.0,1.0,14.0
en_native_00218,en,3.0,9.0,3.088235,26.0,0.09083,0.723684,0.542857,0.0,1.0,4.0,35.0,1.0,35.0
en_native_00219,en,6.0,5.0,4.097561,41.0,0.099941,0.672917,0.547619,10.0,4.0,4.857143,42.0,1.0,42.0
en_native_00220,en,4.0,13.0,3.521739,63.0,0.05104,0.542308,0.771429,0.0,2.0,8.428571,70.0,1.0,70.0
en_native_00221,en,2.0,4.0,2.833333,15.0,0.157407,0.47,0.578947,3.0,0.0,1.857143,19.0,1.0,19.0
en_native_00222,en,6.0,8.0,4.0,35.0,0.085106,0.517308,0.583333,7.0,3.0,4.857143,48.0,1.0,48.0
en_native_00223,en,4.0,5.0,3.166667,23.0,0.131944,0.438462,0.48,3.0,0.0,2.428571,25.0,1.0,25.0
en_native_00224,en,6.0,8.0,3.416667,36.0,0.071181,0.517308,0.591837,7.0,3.0,5.0,49.0,1.0,49.0
en_native_00225,en,5.0,7.0,3.447368,26.0,0.09072,0.6525,0.487179,3.0,0.0,5.285714,39.0,1.0,39.0
en_native_00226,en,9.0,6.0,3.698113,34.0,0.069776,0.66,0.388889,13.0,1.0,6.428571,54.0,1.0,54.0
en_native_00227,en,6.0,15.0,3.105263,54.0,0.054478,0.541935,0.603448,10.0,4.0,5.714286,58.0,1.0,58.0
en_native_00228,en,4.0,9.0,3.142857,36.0,0.07483,0.304762,0.55814,6.0,2.0,4.142857,43.0,1.0,43.0
en_native_00229,en,1.0,5.0,3.647059,19.0,0.107266,0.581579,0.714286,0.0,1.0,4.571429,35.0,1.0,35.0
en_native_00230,en,3.0,11.0,3.5,42.0,0.064815,0.57931,0.763636,3.0,6.0,7.142857,55.0,1.0,55.0
en_native_00231,en,2.0,6.0,3.041667,17.0,0.126736,0.695833,0.64,3.0,3.0,3.428571,25.0,1.0,25.0
en_native_00232,en,3.0,9.0,3.4,41.0,0.075556,0.438462,0.717391,2.0,4.0,5.571429,46.0,1.0,46.0
en_native_00233,en,2.0,4.0,3.454545,19.0,0.157025,0.515385,0.695652,0.0,3.0,3.0,23.0,1.0,23.0
en_native_00234,en,2.0,5.0,3.3,26.0,0.11,0.578571,0.612903,3.0,0.0,3.428571,31.0,1.0,31.0
en_native_00235,en,4.0,8.0,3.235294,33.0,0.095156,0.423684,0.6,9.0,1.0,3.571429,35.0,1.0,35.0
en_native_00236,en,4.0,8.0,3.142857,34.0,0.07483,0.335714,0.55814,9.0,3.0,3.857143,43.0,1.0,43.0
en_native_00237,en,2.0,4.0,2.933333,9.0,0.195556,0.75,0.4375,3.0,3.0,2.142857,16.0,1.0,16.0
en_native_00238,en,4.0,8.0,3.074074,19.0,0.113855,0.670588,0.714286,3.0,3.0,3.857143,28.0,1.0,28.0
en_native_00239,en,4.0,6.0,3.491525,28.0,0.059178,0.378125,0.733333,6.0,3.0,5.857143,60.0,1.0,60.0
en_native_00240,en,3.0,5.0,3.24,18.0,0.1296,0.646667,0.653846,3.0,1.0,3.428571,26.0,1.0,26.0
en_native_00241,en,3.0,4.0,2.894737,15.0,0.152355,0.420833,0.6,3.0,3.0,2.0,20.0,1.0,20.0
en_native_00242,en,3.0,5.0,4.0,16.0,0.117647,0.535,0.657143,6.0,0.0,4.142857,35.0,1.0,35.0
en_native_00243,en,2.0,4.0,2.6,12.0,0.173333,0.405,0.6875,0.0,3.0,1.714286,16.0,1.0,16.0
en_native_00244,en,4.0,11.0,3.984615,54.0,0.061302,0.556579,0.80303,5.0,3.0,8.857143,66.0,1.0,66.0
en_native_00245,en,3.0,3.0,3.0,12.0,0.157895,0.475,0.6,0.0,2.0,2.571429,20.0,1.0,20.0
en_native_00246,en,1.0,2.0,3.0,6.0,0.25,0.671429,0.615385,0.0,0.0,1.714286,13.0,1.0,13.0
en_native_00247,en,3.0,5.0,3.357143,21.0,0.119898,0.494118,0.689655,6.0,2.0,3.142857,29.0,1.0,29.0
en_native_00248,en,4.0,7.0,3.029412,26.0,0.0891,0.7875,0.657143,9.0,4.0,4.857143,35.0,1.0,35.0
en_native_00249,en,3.0,3.0,2.166667,6.0,0.180556,0.45,0.153846,0.0,0.0,1.571429,13.0,1.0,13.0
en_native_00250,en,3.0,6.0,2.952381,17.0,0.14059,0.411538,0.545455,3.0,1.0,2.285714,22.0,1.0,22.0
en_native_00251,en,1.0,4.0,3.04,17.0,0.1216,0.466667,0.653846,0.0,1.0,2.857143,26.0,1.0,26.0
en_native_00252,en,6.0,8.0,3.56044,38.0,0.039126,0.45,0.55914,11.0,9.0,10.285714,93.0,2.0,46.5
en_native_00253,en,2.0,10.0,3.711864,50.0,0.062913,0.574194,0.65,3.0,4.0,6.714286,60.0,1.0,60.0
en_native_00254,en,3.0,8.0,3.448276,28.0,0.118906,0.727778,0.5,3.0,2.0,3.857143,30.0,1.0,30.0
en_native_00255,en,2.0,8.0,3.238095,41.0,0.077098,0.445455,0.674419,3.0,0.0,3.428571,43.0,1.0,43.0
en_native_00256,en,5.0,5.0,3.657895,22.0,0.09626,0.486111,0.487179,5.0,0.0,5.0,39.0,1.0,39.0
en_native_00257,en,6.0,5.0,3.777778,27.0,0.139918,0.577778,0.392857,7.0,0.0,3.285714,28.0,1.0,28.0
en_native_00258,en,3.0,3.0,3.5,18.0,0.175,0.592308,0.52381,3.0,0.0,2.571429,21.0,1.0,21.0
en_native_00259,en,6.0,5.0,3.333333,21.0,0.123457,0.438462,0.321429,0.0,0.0,3.571429,28.0,1.0,28.0
en_native_00260,en,7.0,9.0,4.227273,43.0,0.096074,0.486111,0.377778,3.0,0.0,5.714286,45.0,1.0,45.0
en_native_00261,en,5.0,5.0,3.483871,27.0,0.112383,0.3625,0.25,0.0,3.0,3.571429,32.0,1.0,32.0
en_native_00262,en,6.0,8.0,3.0,21.0,0.071429,0.502273,0.534884,5.0,0.0,5.571429,43.0,1.0,43.0
en_native_00263,en,6.0,5.0,3.375,27.0,0.105469,0.619444,0.30303,4.0,0.0,4.0,33.0,1.0,33.0
en_native_00264,en,9.0,11.0,3.487805,39.0,0.085068,0.395455,0.380952,3.0,1.0,5.571429,42.0,1.0,42.0
en_native_00265,en,3.0,7.0,4.965517,25.0,0.171225,0.504167,0.4,2.0,0.0,3.571429,30.0,1.0,30.0
en_native_00266,en,3.0,6.0,4.25,26.0,0.151786,0.705556,0.517241,0.0,0.0,3.428571,29.0,1.0,29.0
en_native_00267,en,6.0,8.0,4.132353,66.0,0.06077,0.561765,0.57971,5.0,3.0,9.285714,69.0,1.0,69.0
en_native_00268,en,5.0,6.0,3.0,24.0,0.111111,0.427273,0.214286,5.0,0.0,3.428571,28.0,1.0,28.0
en_native_00269,en,2.0,2.0,2.777778,7.0,0.308642,0.4,0.2,5.0,1.0,1.285714,10.0,1.0,10.0
en_native_00270,en,7.0,6.0,4.085714,27.0,0.116735,0.633333,0.361111,10.0,0.0,4.285714,36.0,1.0,36.0
en_native_00271,en,4.0,5.0,4.03125,27.0,0.125977,0.525,0.393939,5.0,1.0,4.0,33.0,1.0,33.0
en_native_00272,en,3.0,3.0,4.125,23.0,0.171875,0.57,0.52,2.0,0.0,2.857143,25.0,1.0,25.0
en_native_00273,en,7.0,7.0,3.792453,44.0,0.071556,0.528846,0.333333,9.0,0.0,6.285714,54.0,1.0,54.0
en_native_00274,en,5.0,5.0,5.0,37.0,0.121951,0.565789,0.333333,3.0,1.0,5.142857,42.0,1.0,42.0
en_native_00275,en,2.0,6.0,3.321429,22.0,0.118622,0.533333,0.482759,5.0,0.0,3.428571,29.0,1.0,29.0
en_native_00276,en,8.0,6.0,3.55,27.0,0.08875,0.394118,0.243902,3.0,0.0,5.428571,41.0,1.0,41.0
en_native_00277,en,7.0,7.0,3.5,32.0,0.097222,0.505556,0.351351,2.0,0.0,4.857143,37.0,1.0,37.0
en_native_00278,en,3.0,5.0,2.307692,9.0,0.177515,0.333333,0.285714,3.0,0.0,1.714286,14.0,1.0,14.0
en_native_00279,en,2.0,3.0,3.230769,10.0,0.248521,0.285714,0.357143,2.0,0.0,1.857143,14.0,1.0,14.0
en_native_00280,en,5.0,6.0,4.058824,33.0,0.119377,0.502778,0.4,6.0,0.0,4.714286,35.0,1.0,35.0
en_native_00281,en,6.0,7.0,3.459459,32.0,0.093499,0.56875,0.447368,10.0,0.0,4.857143,38.0,1.0,38.0
en_native_00282,en,2.0,3.0,2.777778,8.0,0.308642,0.6,0.4,3.0,0.0,1.285714,10.0,1.0,10.0
en_native_00283,en,4.0,6.0,2.971429,19.0,0.084898,0.823529,0.486486,6.0,0.0,4.857143,37.0,2.0,18.5
en_native_00284,en,4.0,7.0,4.083333,32.0,0.113426,0.473529,0.459459,5.0,2.0,4.714286,37.0,1.0,37.0
en_native_00285,en,4.0,4.0,3.823529,15.0,0.224913,0.6,0.277778,3.0,0.0,2.428571,18.0,1.0,18.0
en_native_00286,en,2.0,4.0,3.1,16.0,0.155,0.54,0.428571,0.0,0.0,2.285714,21.0,1.0,21.0
en_native_00287,en,8.0,6.0,4.0,29.0,0.088889,0.576,0.478261,9.0,1.0,5.857143,46.0,1.0,46.0
en_native_00288,en,2.0,6.0,3.586207,24.0,0.123662,0.675,0.5,3.0,4.0,3.571429,30.0,1.0,30.0
en_native_00289,en,3.0,6.0,3.512821,33.0,0.090072,0.747222,0.525,0.0,0.0,5.142857,40.0,1.0,40.0
en_native_00290,en,2.0,4.0,3.96,23.0,0.1584,0.808333,0.538462,3.0,0.0,3.0,26.0,1.0,26.0
en_native_00291,en,13.0,7.0,4.621951,51.0,0.056365,0.55,0.380952,10.0,0.0,9.857143,84.0,2.0,42.0
en_native_00292,en,4.0,5.0,3.647059,19.0,0.107266,0.423333,0.314286,5.0,0.0,4.285714,35.0,1.0,35.0
en_native_00293,en,6.0,7.0,3.630435,40.0,0.078922,0.35,0.446809,3.0,1.0,6.142857,47.0,1.0,47.0
en_native_00294,en,2.0,4.0,3.6875,14.0,0.230469,0.914286,0.470588,2.0,0.0,2.142857,17.0,1.0,17.0
en_native_00295,en,2.0,4.0,3.470588,17.0,0.204152,0.705556,0.555556,0.0,0.0,2.428571,18.0,1.0,18.0
en_native_00296,en,3.0,4.0,3.241379,16.0,0.111772,0.625,0.466667,0.0,0.0,3.857143,30.0,1.0,30.0
en_native_00297,en,3.0,5.0,3.956522,20.0,0.172023,0.705,0.458333,6.0,0.0,2.714286,24.0,1.0,24.0
en_native_00298,en,2.0,4.0,3.727273,19.0,0.169421,0.735,0.652174,2.0,0.0,3.0,23.0,1.0,23.0
en_native_00299,en,2.0,3.0,3.263158,10.0,0.171745,0.714286,0.3,2.0,0.0,2.571429,20.0,1.0,20.0
en_native_00300,en,1.0,2.0,2.4,8.0,0.24,0.74,0.454545,0.0,0.0,1.142857,11.0,1.0,11.0
en_native_00301,en,1.0,3.0,2.666667,8.0,0.177778,0.63125,0.5625,0.0,0.0,1.714286,16.0,1.0,16.0
en_native_00302,en,4.0,5.0,5.166667,27.0,0.172222,0.5,0.322581,2.0,3.0,3.285714,31.0,1.0,31.0
en_native_00303,en,1.0,2.0,3.181818,7.0,0.289256,0.714286,0.583333,0.0,0.0,1.571429,12.0,1.0,12.0
en_native_00304,en,2.0,3.0,3.962963,17.0,0.146776,0.533333,0.607143,2.0,0.0,3.571429,28.0,1.0,28.0
en_native_00305,en,3.0,3.0,4.037037,24.0,0.14952,0.492308,0.678571,3.0,1.0,3.714286,28.0,1.0,28.0
en_native_00306,en,6.0,5.0,3.862745,34.0,0.07574,0.563793,0.433962,3.0,0.0,7.142857,53.0,2.0,26.5
en_native_00307,en,4.0,5.0,3.689655,25.0,0.127229,0.4625,0.466667,0.0,1.0,3.0,30.0,1.0,30.0
en_native_00308,en,3.0,5.0,3.423077,24.0,0.131657,0.48125,0.592593,3.0,1.0,3.142857,27.0,1.0,27.0
en_native_00309,en,1.0,3.0,2.3,7.0,0.23,0.558333,0.272727,0.0,0.0,0.857143,11.0,1.0,11.0
en_native_00310,en,5.0,7.0,3.155556,34.0,0.070123,0.634211,0.413043,6.0,0.0,5.857143,46.0,1.0,46.0
en_native_00311,en,1.0,3.0,2.625,11.0,0.164062,0.75,0.529412,0.0,4.0,2.142857,17.0,1.0,17.0
en_native_00312,en,5.0,11.0,3.877551,43.0,0.079134,0.603846,0.4,0.0,0.0,5.857143,50.0,1.0,50.0
en_native_00313,en,7.0,7.0,3.818182,46.0,0.069421,0.719643,0.535714,9.0,0.0,7.142857,56.0,1.0,56.0
en_native_00314,en,5.0,5.0,4.133333,40.0,0.091852,0.518519,0.478261,7.0,0.0,5.857143,46.0,1.0,46.0
en_native_00315,en,6.0,5.0,3.62963,25.0,0.134431,0.411765,0.357143,3.0,1.0,3.571429,28.0,1.0,28.0
en_native_00316,en,6.0,7.0,3.380952,32.0,0.080499,0.895833,0.488372,5.0,1.0,5.285714,43.0,1.0,43.0
en_native_00317,en,2.0,3.0,3.181818,8.0,0.144628,0.7,0.565217,0.0,0.0,2.571429,23.0,1.0,23.0
en_native_00318,en,3.0,10.0,2.972222,29.0,0.082562,0.783333,0.594595,3.0,3.0,4.714286,37.0,1.0,37.0
en_native_00319,en,4.0,6.0,3.227273,21.0,0.146694,0.518182,0.434783,0.0,0.0,3.0,23.0,1.0,23.0
en_native_00320,en,6.0,10.0,3.388889,44.0,0.062757,0.591667,0.345455,3.0,0.0,6.142857,55.0,1.0,55.0
en_native_00321,en,1.0,3.0,3.083333,8.0,0.256944,0.621429,0.615385,0.0,0.0,1.428571,13.0,1.0,13.0
en_native_00322,en,5.0,6.0,3.8125,46.0,0.079427,0.605769,0.591837,3.0,0.0,6.0,49.0,1.0,49.0
en_native_00323,en,4.0,6.0,3.419355,28.0,0.110302,0.619048,0.46875,3.0,0.0,3.714286,32.0,1.0,32.0
en_native_00324,en,2.0,7.0,3.217391,19.0,0.139887,0.754167,0.5,3.0,0.0,3.285714,24.0,1.0,24.0
en_native_00325,en,3.0,9.0,3.585366,26.0,0.087448,0.616,0.619048,0.0,1.0,5.571429,42.0,1.0,42.0
en_native_00326,en,4.0,4.0,3.965517,22.0,0.136742,0.652632,0.466667,4.0,2.0,3.428571,30.0,1.0,30.0
en_native_00327,en,3.0,5.0,3.1,19.0,0.155,0.529167,0.52381,3.0,3.0,2.571429,21.0,1.0,21.0
en_native_00328,en,3.0,5.0,2.642857,13.0,0.188776,0.5,0.333333,3.0,0.0,1.857143,15.0,1.0,15.0
en_native_00329,en,3.0,5.0,3.478261,21.0,0.151229,0.642857,0.416667,0.0,0.0,2.285714,24.0,1.0,24.0
en_native_00330,en,5.0,5.0,4.173077,42.0,0.080251,0.739655,0.566038,3.0,0.0,6.0,53.0,1.0,53.0
en_native_00331,en,4.0,6.0,3.823529,32.0,0.112457,0.685,0.542857,0.0,0.0,3.857143,35.0,1.0,35.0
en_native_00332,en,5.0,6.0,4.26,49.0,0.0852,0.766667,0.45098,0.0,0.0,5.142857,51.0,1.0,51.0
en_native_00333,en,5.0,6.0,3.428571,40.0,0.081633,0.585417,0.488372,0.0,0.0,4.571429,43.0,1.0,43.0
en_native_00334,en,2.0,5.0,3.285714,26.0,0.117347,0.556667,0.517241,0.0,0.0,2.571429,29.0,1.0,29.0
en_native_00335,en,1.0,5.0,2.842105,17.0,0.149584,0.635,0.6,0.0,0.0,2.285714,20.0,1.0,20.0
en_native_00336,en,11.0,8.0,3.105263,30.0,0.032687,0.667647,0.515464,11.0,2.0,10.428571,97.0,2.0,48.5
en_native_00337,en,3.0,4.0,3.973684,36.0,0.104571,0.735,0.589744,3.0,0.0,4.142857,39.0,1.0,39.0
en_native_00338,en,8.0,11.0,4.261905,82.0,0.050737,0.675,0.529412,4.0,0.0,9.857143,85.0,1.0,85.0
en_native_00339,en,4.0,5.0,3.444444,24.0,0.076543,0.8175,0.434783,4.0,0.0,4.428571,46.0,1.0,46.0
en_native_00340,en,4.0,6.0,3.69697,32.0,0.112029,0.613889,0.529412,2.0,1.0,4.142857,34.0,1.0,34.0
en_native_00341,en,2.0,5.0,3.375,16.0,0.140625,0.642857,0.52,0.0,0.0,2.857143,25.0,1.0,25.0
en_native_00342,en,3.0,7.0,2.636364,17.0,0.119835,0.731818,0.478261,3.0,0.0,3.0,23.0,1.0,23.0
en_native_00343,en,1.0,3.0,3.0,10.0,0.25,0.764286,0.615385,0.0,3.0,1.714286,13.0,1.0,13.0
en_native_00344,en,1.0,4.0,2.2,7.0,0.146667,0.428571,0.375,0.0,0.0,1.142857,16.0,1.0,16.0
en_native_00345,en,8.0,6.0,3.25,27.0,0.058036,0.433333,0.288136,6.0,0.0,5.0,59.0,3.0,19.666667
en_native_00346,en,3.0,4.0,3.642857,18.0,0.130102,0.407143,0.482759,0.0,3.0,3.285714,29.0,1.0,29.0
en_native_00347,en,7.0,7.0,2.955556,25.0,0.065679,0.594444,0.456522,6.0,1.0,5.714286,46.0,1.0,46.0
en_native_00348,en,3.0,5.0,3.428571,30.0,0.097959,0.810526,0.694444,3.0,0.0,4.857143,36.0,1.0,36.0
en_native_00349,en,3.0,8.0,3.428571,20.0,0.122449,0.642308,0.310345,3.0,0.0,3.571429,29.0,1.0,29.0
en_native_00350,en,3.0,3.0,3.375,13.0,0.210938,0.25,0.294118,0.0,0.0,1.857143,17.0,1.0,17.0
en_native_00351,en,3.0,7.0,4.5,24.0,0.1125,0.710417,0.609756,0.0,4.0,4.571429,41.0,1.0,41.0
en_native_00352,en,2.0,7.0,3.375,20.0,0.105469,0.734375,0.575758,2.0,0.0,3.857143,33.0,1.0,33.0
en_native_00353,en,1.0,4.0,3.535714,22.0,0.126276,0.704167,0.586207,0.0,0.0,2.857143,29.0,1.0,29.0
en_native_00354,en,2.0,6.0,3.727273,20.0,0.169421,0.776923,0.652174,0.0,4.0,2.857143,23.0,1.0,23.0
en_native_00355,en,2.0,3.0,3.15,15.0,0.1575,0.47,0.380952,0.0,0.0,2.428571,21.0,1.0,21.0
en_native_00356,en,1.0,4.0,2.684211,9.0,0.141274,0.727273,0.5,0.0,0.0,1.857143,20.0,1.0,20.0
en_native_00357,en,1.0,4.0,2.421053,11.0,0.127424,0.6,0.5,0.0,0.0,1.571429,20.0,1.0,20.0
en_native_00358,en,1.0,2.0,3.615385,13.0,0.278107,0.333333,0.285714,2.0,0.0,1.142857,14.0,1.0,14.0
en_native_00359,en,1.0,4.0,2.214286,8.0,0.158163,0.75625,0.466667,0.0,0.0,1.428571,15.0,1.0,15.0
en_native_00360,en,3.0,6.0,4.648148,32.0,0.086077,0.612069,0.5,3.0,0.0,6.0,56.0,2.0,28.0
en_native_00361,en,9.0,10.0,3.444444,21.0,0.076543,0.347826,0.217391,3.0,0.0,5.571429,46.0,1.0,46.0
en_native_00362,en,3.0,5.0,3.24,16.0,0.1296,0.352941,0.576923,0.0,3.0,3.0,26.0,1.0,26.0
en_native_00363,en,4.0,6.0,4.027778,32.0,0.111883,0.707895,0.621622,0.0,1.0,5.0,37.0,1.0,37.0
en_native_00364,en,2.0,3.0,3.322581,22.0,0.10718,0.608824,0.59375,0.0,1.0,3.571429,32.0,1.0,32.0
en_native_00365,en,4.0,8.0,4.052632,23.0,0.106648,0.5,0.564103,3.0,1.0,4.571429,39.0,1.0,39.0
en_native_00366,en,3.0,5.0,4.4,18.0,0.22,0.67,0.428571,3.0,3.0,2.714286,21.0,1.0,21.0
en_native_00367,en,1.0,4.0,3.142857,8.0,0.22449,0.777778,0.6,0.0,0.0,1.428571,15.0,1.0,15.0
en_native_00368,en,2.0,5.0,3.0,14.0,0.214286,0.54375,0.6,0.0,1.0,1.714286,15.0,1.0,15.0
en_native_00369,en,2.0,6.0,3.083333,12.0,0.256944,0.50625,0.615385,0.0,0.0,1.428571,13.0,1.0,13.0
en_native_00370,en,4.0,5.0,4.068966,23.0,0.140309,0.503125,0.366667,5.0,0.0,3.285714,30.0,1.0,30.0
en_native_00371,en,3.0,5.0,3.653846,22.0,0.140533,0.714286,0.555556,0.0,0.0,3.0,27.0,1.0,27.0
en_native_00372,en,4.0,10.0,5.953846,58.0,0.091598,0.582051,0.530303,1.0,0.0,7.428571,66.0,1.0,66.0
en_native_00373,en,3.0,4.0,3.0,10.0,0.125,0.411538,0.44,0.0,2.0,2.142857,25.0,1.0,25.0
en_native_00374,en,3.0,5.0,4.0,22.0,0.153846,0.569231,0.555556,0.0,0.0,3.0,27.0,1.0,27.0
en_native_00375,en,3.0,4.0,2.952381,9.0,0.14059,0.6,0.363636,0.0,0.0,2.142857,22.0,1.0,22.0
en_native_00376,en,7.0,12.0,4.375,46.0,0.078125,0.655172,0.438596,10.0,3.0,6.285714,57.0,1.0,57.0
en_native_00377,en,1.0,3.0,2.461538,7.0,0.189349,0.483333,0.571429,0.0,1.0,1.428571,14.0,1.0,14.0
en_native_00378,en,2.0,3.0,3.352941,11.0,0.197232,0.7125,0.333333,0.0,0.0,2.285714,18.0,1.0,18.0
en_native_00379,en,3.0,4.0,4.111111,20.0,0.152263,0.5625,0.571429,5.0,0.0,3.285714,28.0,1.0,28.0
en_native_00380,en,2.0,5.0,3.45,15.0,0.1725,0.85,0.571429,3.0,0.0,2.714286,21.0,1.0,21.0
en_native_00381,en,2.0,6.0,2.8,12.0,0.186667,0.641667,0.6875,0.0,1.0,2.142857,16.0,1.0,16.0
en_native_00382,en,7.0,7.0,5.22,29.0,0.1044,0.531818,0.45098,6.0,3.0,6.571429,51.0,1.0,51.0
en_native_00383,en,4.0,7.0,3.555556,24.0,0.098765,0.763889,0.459459,0.0,0.0,4.142857,37.0,1.0,37.0
en_native_00384,en,2.0,4.0,2.642857,9.0,0.188776,0.744444,0.666667,0.0,1.0,1.714286,15.0,1.0,15.0
en_native_00385,en,3.0,5.0,4.264706,32.0,0.125433,0.760526,0.514286,3.0,0.0,4.142857,35.0,1.0,35.0
en_native_00386,en,3.0,6.0,3.615385,19.0,0.139053,0.584375,0.444444,3.0,0.0,3.0,27.0,1.0,27.0
en_native_00387,en,3.0,4.0,3.375,21.0,0.140625,0.739286,0.56,6.0,0.0,3.285714,25.0,1.0,25.0
en_native_00388,en,5.0,7.0,2.851852,19.0,0.105624,0.756667,0.535714,7.0,1.0,3.0,28.0,1.0,28.0
en_native_00389,en,3.0,4.0,2.9375,15.0,0.091797,0.82,0.558824,0.0,0.0,4.142857,34.0,2.0,17.0
en_native_00390,en,4.0,6.0,2.882353,14.0,0.16955,0.5,0.277778,3.0,0.0,2.285714,18.0,1.0,18.0
en_native_00391,en,2.0,3.0,4.166667,16.0,0.231481,0.395455,0.421053,0.0,0.0,2.0,19.0,1.0,19.0
en_native_00392,en,7.0,9.0,4.133333,31.0,0.091852,0.773913,0.5,7.0,0.0,5.857143,46.0,1.0,46.0
en_native_00393,en,2.0,5.0,2.931034,13.0,0.10107,0.773077,0.633333,0.0,0.0,3.714286,30.0,1.0,30.0
en_native_00394,en,2.0,5.0,2.95,13.0,0.1475,0.486364,0.52381,0.0,1.0,2.428571,21.0,1.0,21.0
en_native_00395,en,1.0,3.0,2.416667,7.0,0.201389,0.5,0.615385,0.0,1.0,1.714286,13.0,1.0,13.0
en_native_00396,en,1.0,3.0,2.333333,7.0,0.259259,0.5,0.6,0.0,0.0,1.285714,10.0,1.0,10.0
en_native_00397,en,2.0,5.0,4.259259,24.0,0.15775,0.736667,0.428571,0.0,0.0,2.428571,28.0,1.0,28.0
en_native_00398,en,6.0,7.0,6.25,51.0,0.082237,0.692553,0.61039,9.0,1.0,9.714286,77.0,1.0,77.0
en_native_00399,en,2.0,3.0,4.173913,20.0,0.181474,0.87,0.666667,3.0,0.0,3.0,24.0,1.0,24.0
en_native_00400,en,5.0,5.0,3.589744,32.0,0.092045,0.686842,0.47619,5.0,0.0,4.857143,42.0,3.0,14.0
en_native_00401,en,3.0,5.0,4.69697,27.0,0.142332,0.796875,0.470588,3.0,0.0,4.142857,34.0,1.0,34.0
en_native_00402,en,3.0,5.0,4.764706,27.0,0.140138,0.578947,0.428571,0.0,0.0,4.0,35.0,1.0,35.0
en_native_00403,en,1.0,3.0,3.222222,8.0,0.179012,0.67,0.526316,0.0,0.0,1.857143,19.0,1.0,19.0
en_native_00404,en,2.0,4.0,2.923077,10.0,0.224852,0.571429,0.5,0.0,3.0,1.571429,14.0,1.0,14.0
en_native_00405,en,6.0,4.0,2.884615,6.0,0.110947,0.686842,0.678571,7.0,0.0,3.571429,28.0,2.0,14.0
en_native_00406,en,7.0,5.0,4.361111,25.0,0.121142,0.654545,0.351351,5.0,0.0,4.428571,37.0,1.0,37.0
en_native_00407,en,5.0,7.0,4.195122,40.0,0.10232,0.52037,0.404762,5.0,0.0,5.0,42.0,1.0,42.0
en_native_00408,en,3.0,5.0,3.25,20.0,0.135417,0.789286,0.52,3.0,0.0,3.285714,25.0,1.0,25.0
en_native_00409,en,2.0,4.0,3.708333,22.0,0.154514,0.5,0.64,0.0,0.0,3.0,25.0,1.0,25.0
en_native_00410,en,2.0,4.0,3.52,19.0,0.1408,0.7125,0.5,0.0,0.0,3.0,26.0,1.0,26.0
en_native_00411,en,7.0,10.0,4.241379,26.0,0.146254,0.618421,0.366667,6.0,4.0,3.714286,30.0,1.0,30.0
en_native_00412,en,3.0,5.0,3.933333,26.0,0.131111,0.466667,0.451613,3.0,1.0,3.285714,31.0,1.0,31.0
en_native_00413,en,2.0,4.0,3.2,11.0,0.213333,0.5,0.4375,0.0,3.0,1.571429,16.0,1.0,16.0
en_native_00414,en,3.0,6.0,3.608696,20.0,0.1569,0.646154,0.541667,3.0,0.0,3.142857,24.0,1.0,24.0
en_native_00415,en,12.0,8.0,5.821429,51.0,0.103954,0.496552,0.280702,11.0,1.0,6.0,57.0,1.0,57.0
en_native_00416,en,2.0,4.0,2.538462,8.0,0.195266,0.5,0.357143,0.0,0.0,1.142857,14.0,1.0,14.0
en_native_00417,en,2.0,3.0,3.95,14.0,0.1975,0.416667,0.428571,0.0,1.0,1.571429,21.0,1.0,21.0
en_native_00418,en,3.0,4.0,4.130435,15.0,0.179584,0.746429,0.5,1.0,0.0,2.714286,24.0,1.0,24.0
en_native_00419,en,2.0,5.0,3.0,15.0,0.176471,0.5,0.388889,3.0,0.0,1.857143,18.0,1.0,18.0
en_native_00420,en,3.0,6.0,3.571429,22.0,0.127551,0.686111,0.482759,2.0,0.0,3.285714,29.0,1.0,29.0
en_native_00421,en,2.0,4.0,2.428571,8.0,0.173469,0.54375,0.4,0.0,0.0,1.285714,15.0,1.0,15.0
en_native_00422,en,3.0,5.0,3.157895,17.0,0.166205,0.333333,0.4,3.0,0.0,2.142857,20.0,1.0,20.0
en_native_00423,en,2.0,5.0,2.586207,11.0,0.08918,0.667647,0.612903,0.0,0.0,3.142857,31.0,2.0,15.5
en_native_00424,en,2.0,5.0,4.521739,17.0,0.196597,0.57,0.541667,0.0,0.0,2.714286,24.0,1.0,24.0
